,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13
54,3.608,3.612283502902699,3.6196303542885957,3.5553218177171457,3.5547402417327167,3.708410690965821,3.712829672025307,3.6318172154885096,3.6318721868528563,3.612889119794691,3.6116634991432193,3.509348871414151,3.5091920780736334,3.4174895342266725,3.420413968469591,3.3993419792738075,3.4018122718686783,3.5340671244279758,3.531231081263838,3.3967061413776793,3.3937667148654223,3.3022762617473953,3.3030021383255144,3.3312707104643433,3.3309299483702937,3.1606800362805827,3.159807360271684,3.1606800362805827,3.159807360271684
55,3.6100000000000003,3.560606600929473,3.5595715079634216,3.5921813168060788,3.587848854548957,3.5961055627947554,3.598060807663003,3.596188949862887,3.5971225338049355,3.5602342926348185,3.5591589079705095,3.5245860726588454,3.525225745122779,3.5444658417626633,3.542903206697115,3.3774732162376244,3.3762832025918703,3.4718718828133888,3.465209057021913,3.387201653286878,3.385871086797577,3.2492494736598996,3.248516726224805,3.3638567740568357,3.3607583671864076,3.3013801503802154,3.2955931268229817,3.3013801503802154,3.2955931268229817
56,3.612,3.6771517413703054,3.6804691002743524,3.5648391168921436,3.564915952744089,3.6551111931924596,3.652881712807132,3.5747062445283317,3.5774695117529585,3.607763317060615,3.6119580378925886,3.552471094475648,3.5507750916071976,3.4822924749057487,3.480093605102647,3.3881614813594947,3.386633204927766,3.3999454249366607,3.403519526544668,3.368473779731802,3.370445265760498,3.345179503540985,3.347848755960331,3.2851344359922074,3.2864843672778496,3.305355292926218,3.3048474294515127,3.305355292926218,3.3048474294515127
57,3.614,3.6468904058219733,3.648201294647268,3.621973205013517,3.621590276933102,3.586572329353436,3.5893440306828195,3.6028217924757717,3.6036457436469185,3.6050334674258764,3.6063034404348273,3.5236281012125263,3.5235915571622516,3.5042043344451397,3.504959883396088,3.51567968972666,3.5156662604317233,3.4693310015725656,3.4720546009943183,3.4386680121427244,3.440687911880342,3.3517832985722062,3.3540655630953857,3.3232192339808226,3.32056590995644,3.326387915501765,3.3281913636804856,3.326387915501765,3.3281913636804856
58,3.616,3.5750535649809683,3.5793963351069498,3.6111134715885846,3.6079760199965474,3.6115307662817386,3.6119561735039816,3.6029732766695637,3.6008762285760816,3.5312388805181545,3.5275645173605508,3.4938509035808254,3.496216875871095,3.4826760325293327,3.477442783357351,3.4718175388335912,3.470927683923485,3.4732555427561347,3.474582048278921,3.388941377622196,3.392024792373194,3.4066319732167663,3.4078138651853718,3.2990941381040826,3.303044607542569,3.3171788990678963,3.321601937022345,3.3171788990678963,3.321601937022345
59,3.6180000000000003,3.6203290496243152,3.619211811419474,3.619733732828504,3.6195950540528066,3.655565013508025,3.6547148250209642,3.634033893957969,3.63308000759118,3.5320478413915386,3.529177127702205,3.5252963063212692,3.5193615431800382,3.56341235268368,3.5600215944098084,3.4639621980862265,3.4591993322324335,3.4392870630898478,3.4364688238212557,3.3890556929376823,3.385558115261386,3.344134733055178,3.346089352110495,3.315758069392221,3.3195614255840464,3.268192834934359,3.268100070827044,3.268192834934359,3.268100070827044
60,3.62,3.5535286899756704,3.5544519653511824,3.6488943827015583,3.6479245682526824,3.5902001490143665,3.5971497045098975,3.6384631763303545,3.63202429626103,3.5244367495526423,3.5245548136760245,3.51274338080714,3.5108481053076415,3.4972735180294205,3.5007242446639757,3.345771712724192,3.344495181207377,3.4297207300708044,3.4287531021519735,3.353160086396382,3.3513144725705453,3.404169806115891,3.401424654184297,3.279764079488905,3.274970606247451,3.2868838493032073,3.2859643222201185,3.2868838493032073,3.2859643222201185
61,3.622,3.635616826550271,3.6325971270524122,3.6030872797618456,3.6012966369567057,3.6059508236983584,3.6086544346449663,3.5289666269588125,3.528313836305297,3.5877542206423647,3.5900021284382633,3.481466637883026,3.4829199539170075,3.497509648837067,3.4953826171464524,3.468837813312104,3.4668469612624313,3.4583900592648233,3.452116095598378,3.37243018254071,3.3716215358864248,3.3282332282114684,3.3291024700061964,3.348255431065164,3.3470557351264727,3.273171838317504,3.2746832483934285,3.273171838317504,3.2746832483934285
62,3.624,3.6592106482326825,3.657197619114171,3.682699832009618,3.6844005209716713,3.593549692671321,3.586007316768611,3.628730998101296,3.6288934151370884,3.5462139970793696,3.541171274972952,3.4848183526554366,3.4849317315676536,3.4344408055420295,3.4309326085402088,3.463742936615838,3.466629578430185,3.4604105853409806,3.4600126642806917,3.376547749868232,3.371749591258327,3.381147888356627,3.376184502331025,3.3986173520656506,3.3950754218445325,3.267360456489013,3.2616109128904673,3.267360456489013,3.2616109128904673
63,3.6260000000000003,3.6709755375262896,3.6646025605473658,3.629137653766711,3.6310154392385985,3.607323863578892,3.6109782360859777,3.613136187214407,3.6102142508633226,3.5690572633486926,3.572616062059416,3.4787030679950326,3.483340372370435,3.4832494718253946,3.4784094588919467,3.4954016642563523,3.4937799982555817,3.4416836463077636,3.444516253209311,3.4564704247090448,3.457607340493327,3.3262851600801513,3.32736085618818,3.3329351907871176,3.3305154976173075,3.252952560185425,3.25300472176481,3.252952560185425,3.25300472176481
64,3.628,3.70524700589226,3.708047442773071,3.649353210756686,3.64902275506447,3.6589304765093327,3.659375560014628,3.676211912320009,3.6731328684349656,3.6225963207588388,3.629168570090239,3.5230109322767373,3.5233276440797145,3.506907630246984,3.5066043499931285,3.453772747178484,3.4541291259286107,3.417394879328811,3.4138192171180064,3.349498217239557,3.3527396753008416,3.3813765194619108,3.3828726248537806,3.353461497219224,3.3540780558514243,3.265055699492135,3.2660208285997605,3.265055699492135,3.2660208285997605
65,3.63,3.621285122962407,3.624848293027551,3.5737376720011778,3.577315834089957,3.5349101239509997,3.535323974512192,3.4742943936199353,3.4750427584321133,3.5449599582156477,3.5445860879229567,3.507263401952317,3.5077603351269064,3.5298667712393588,3.533282516739801,3.4662313478143454,3.4696474042541494,3.3569600189710718,3.3570758985330387,3.3987435285916807,3.39953874508178,3.3509862157413886,3.3482610531223473,3.320806094596561,3.3208470113885724,3.3580660067954575,3.353819440525239,3.3580660067954575,3.353819440525239
66,3.632,3.6282599750826714,3.627265485715253,3.6143686806656525,3.610919201406218,3.5610848038479306,3.5571374563573865,3.594517934861591,3.597737219052744,3.6139820046524687,3.6093684358627605,3.5926660726709128,3.593876700494481,3.5163171681331127,3.5199840348841773,3.5467659065619856,3.549158428239377,3.34119626407346,3.341109121124714,3.375856853653042,3.3749310795274576,3.3372435822586155,3.3347148822992967,3.37745603859275,3.3720947321633994,3.258199846716376,3.2606435904094213,3.258199846716376,3.2606435904094213
67,3.6340000000000003,3.6713937650306856,3.6735104899904325,3.677227667345838,3.677611220086329,3.6440000247407616,3.6451825441599257,3.643376899801675,3.6449835742085037,3.5518083091776265,3.5491756004002273,3.541403341676047,3.5402651765843784,3.4691751407797784,3.466586158809343,3.257629553403798,3.2559635363030868,3.4422005677521583,3.439128083586367,3.406345881062848,3.406470504489831,3.390323818312132,3.386877463373487,3.3315087250329,3.33517496482275,3.2709826539152735,3.2712103493046936,3.2709826539152735,3.2712103493046936
68,3.636,3.621639000733219,3.6192221169541443,3.546634727728507,3.5442503280775375,3.575311254486205,3.571936425158762,3.458624015160013,3.4614588096359786,3.474981241347871,3.477864759986025,3.4903858093294473,3.4915530220197053,3.4317243956442254,3.4348327973626356,3.471591717145736,3.46963865893957,3.4839484930821563,3.4906962761522933,3.3658807373404445,3.3676160955716727,3.4197967763097354,3.420757532960276,3.322116991193984,3.320147691056352,3.3553592672800647,3.355823092288205,3.3553592672800647,3.355823092288205
69,3.638,3.624083995127599,3.6250388169261334,3.571415740016567,3.574338614151934,3.65631994195479,3.655715877505184,3.547336236748587,3.5478234862732987,3.610659328711165,3.616263012945254,3.5173385218049527,3.515524765750705,3.4604168607674826,3.4598655815922923,3.507032875699937,3.5044613841118326,3.392745373522564,3.3925664021668203,3.5199624870320547,3.519295642257753,3.3882076989880914,3.385319184311925,3.326967619145642,3.3225367718040317,3.302067600401905,3.306418176536614,3.302067600401905,3.306418176536614
70,3.64,3.586974310124779,3.583124100130418,3.606622339584794,3.6072648219498094,3.6206267117373256,3.6243107579975566,3.4982920912583335,3.4943122613562703,3.573173901495362,3.5690628895726477,3.583998963949948,3.5816454844191443,3.477084522086179,3.474010164116184,3.4618785804942362,3.46213220033048,3.452429372030464,3.447824863334313,3.4435817383021896,3.43745457460687,3.3920600915422425,3.3978602352412146,3.21179028884132,3.2112112109934934,3.298232079218702,3.3020441814868873,3.298232079218702,3.3020441814868873
71,3.6420000000000003,3.6022424076081556,3.6052952138924006,3.650730627581189,3.6534501683472964,3.6147603490796083,3.6158188682666177,3.5451536043079495,3.543601900892755,3.6018944562178072,3.6058852193582656,3.5513360581725424,3.5537039040437564,3.4867030133611334,3.4894481656996224,3.5035824629373056,3.504031606648767,3.4349333669003754,3.4370347868466835,3.459567268274946,3.4595510269039464,3.391069971619632,3.388132419692626,3.3226517136650853,3.3213945469649007,3.2819929279814164,3.2793411660292913,3.2819929279814164,3.2793411660292913
72,3.644,3.5837340985821924,3.5805466728465323,3.608179667493012,3.6078070465985213,3.662410250814524,3.664171534328386,3.585004386200487,3.585568782195286,3.558774108195552,3.558602946543381,3.444543740118367,3.447574994441555,3.479992717514721,3.473953008086426,3.564635785983718,3.5613493491969597,3.440778488877162,3.443804121729857,3.3230677460745075,3.325218203024576,3.3308952983665803,3.3293860739019574,3.3421535604096113,3.3411996756862554,3.2824136463498026,3.283033327602003,3.2824136463498026,3.283033327602003
73,3.646,3.610588744403864,3.6123106728551857,3.6037763017531117,3.6033118528863772,3.691039925349779,3.6977392982295223,3.608038487734779,3.6074119340258393,3.544805036640296,3.5433635905469765,3.4665262259455756,3.464185241583049,3.333433675102371,3.3369762284407622,3.5438920677381773,3.5463376858230786,3.404260380854264,3.4000950216391974,3.420292451974167,3.418301287495256,3.3676417022929557,3.367499586975535,3.276054109990976,3.276523555869958,3.2612832643203227,3.2606307872850167,3.2612832643203227,3.2606307872850167
74,3.648,3.622500148547777,3.624364816302198,3.618746424560043,3.6207441487172973,3.6331449670648808,3.6299825289964103,3.5751735002930065,3.579095236985112,3.548304170665947,3.5442871717941395,3.4550761486942743,3.4607713466220176,3.4491969760609735,3.455403160905494,3.409686665054513,3.410477194358954,3.387152300664413,3.3883192010117558,3.3866413102419064,3.3846698236550483,3.3846382789691214,3.386999877705078,3.3549347974474104,3.3548645214425328,3.3025895283400395,3.3031223788038835,3.3025895283400395,3.3031223788038835
75,3.6500000000000004,3.654098582038114,3.649223273181703,3.5079902266741363,3.5062701711638384,3.616790242163424,3.6177481885481275,3.5965194071187745,3.5957466789932226,3.5727263369791955,3.570767342235696,3.5469870405388124,3.548563105777395,3.5076372537071516,3.510309630446357,3.448518890966007,3.449079227905662,3.3905177583413275,3.3897315996652613,3.387574583571073,3.3865591687488505,3.3622429180790605,3.3653585040586833,3.300131728829906,3.299405851844988,3.2596787774284604,3.2633918683699754,3.2596787774284604,3.2633918683699754
76,3.652,3.6631048972476137,3.6619810994488873,3.6262257166481513,3.6293612943347324,3.6726281344034777,3.675856476570402,3.588137458740567,3.5904956222078885,3.559682081229633,3.557147758171443,3.5195114707825126,3.519414020508193,3.4447957937484306,3.4457668570701308,3.5418643704212704,3.5386269714054075,3.339750734917048,3.337261701546278,3.3339074890138605,3.334602756815579,3.335569776064875,3.330462714149558,3.3196438823025782,3.316645736199957,3.292094607564356,3.2882384655708665,3.292094607564356,3.2882384655708665
77,3.654,3.6232750392050974,3.6252668295820945,3.709714083888167,3.711035592681223,3.6074625313700737,3.6055553855022797,3.6436989283281327,3.646410347566438,3.5602005672609716,3.563001317654042,3.584171061752695,3.5862031423448966,3.5248078084640078,3.522667657489642,3.4202971440517684,3.423866871514543,3.4191577251205802,3.4192804734898647,3.366614106322845,3.367202241765439,3.348647097394164,3.3472778010139552,3.325569586695007,3.325491188848945,3.3045363348905856,3.3053040649676966,3.3045363348905856,3.3053040649676966
78,3.656,3.6457406895274955,3.644278315383852,3.5905609045680777,3.5924327562202754,3.604029920244737,3.6038172169867932,3.593288566629291,3.5931320848211454,3.592024837192553,3.5947543730026537,3.516647938011084,3.519737912600252,3.4490789120868777,3.4483574073466237,3.5146652047066063,3.512361701322772,3.3982553430101348,3.397922077182563,3.36416130548427,3.3670860518045203,3.42273026002359,3.423345568772253,3.283019898949693,3.2817024521113063,3.301347348907768,3.3041227973142457,3.301347348907768,3.3041227973142457
79,3.6580000000000004,3.660989105514619,3.659086019977066,3.5914441988700725,3.591903337881177,3.619260536694506,3.6160493732931034,3.659622935370404,3.6619155089020206,3.577083762888623,3.576693339579106,3.551515341109344,3.549164985859833,3.437522350387058,3.4399867085751503,3.4576610608916916,3.461579047418052,3.479488917711539,3.4782273783921553,3.313439885053292,3.31086776987954,3.347723196599046,3.345043324123614,3.3111938518784276,3.3113472109733992,3.2797725053161124,3.274280017116131,3.2797725053161124,3.274280017116131
80,3.66,3.5465844446453385,3.5515384627593916,3.6470190941715193,3.644051555441871,3.618185152953806,3.6197443529500015,3.5544800663302145,3.550741362126283,3.586688831685413,3.5843578416152897,3.541431766963576,3.5426558258285312,3.4454257907761923,3.448220292326377,3.417878384976286,3.4206578947807533,3.424267283622443,3.4259220583439216,3.5063363691603437,3.5068126866130997,3.348676766836028,3.3490303350620407,3.359347845897691,3.3594009443485984,3.2994061611209013,3.3032619912326777,3.2994061611209013,3.3032619912326777
81,3.662,3.586374654629163,3.585724988631922,3.641350773078758,3.6470544063840133,3.54474912488152,3.544786293470809,3.355505208279551,3.3539422638347416,3.5696494685334663,3.5728178403844137,3.4881560231470585,3.488259409624472,3.4938562087313207,3.4915245943438813,3.519672007386021,3.517662414634464,3.383703767496173,3.3821551886055925,3.4158400582964994,3.412634518309851,3.342288177952134,3.341759074725647,3.318252717721466,3.3187090457929527,3.300694876533478,3.2982486336722205,3.300694876533478,3.2982486336722205
82,3.664,3.5552493615486247,3.5595287265027356,3.6122619567195127,3.6094843221033726,3.6075743537483502,3.6058736651160217,3.6233871680660323,3.6239431315560133,3.5379251267412464,3.539702026404681,3.492073067130851,3.4934267468464806,3.5471463310885385,3.5464332598375177,3.406765039759063,3.409836274917876,3.3230739941678404,3.3252822339756896,3.3128520707157167,3.316659175964811,3.4044171790485205,3.398213493058899,3.2782923303820266,3.277483371266305,3.3218755443290444,3.322006101844755,3.3218755443290444,3.322006101844755
83,3.6660000000000004,3.6270865329318362,3.63249469356057,3.5917752806573575,3.5936074653133527,3.672362024182799,3.6708840335632047,3.5957210656232212,3.5984843335558234,3.5706323892899263,3.5722062686900116,3.543216786731413,3.5452432450971845,3.41539560563532,3.4142655617517557,3.498028134328215,3.4950924554592895,3.4528135579954555,3.454445530612081,3.3681345855759046,3.3689401098158567,3.3715037911302947,3.368452860890864,3.1914613642662006,3.1902560471535906,3.2770732722002522,3.274256595835,3.2770732722002522,3.274256595835
84,3.668,3.600794714006799,3.601678634786789,3.6366550463091105,3.63261899398922,3.6069984021334283,3.6089314714290013,3.6015246434310417,3.603140688476711,3.649705528868729,3.6514143387046554,3.47606035283934,3.47542880220358,3.5004125273033897,3.5004350162419837,3.4112008803369114,3.415638600125737,3.4457265729743307,3.4499369095056425,3.2927239788638487,3.291923765536175,3.3312472898637027,3.3332731226624257,3.3034615741369624,3.303546529523424,3.2484098813263556,3.251061017410465,3.2484098813263556,3.251061017410465
85,3.67,3.644283949718938,3.647925205883161,3.6232106964718294,3.623791648034108,3.5577249748490987,3.5558684293019813,3.5358362221983133,3.535033510325138,3.5239610569530977,3.524901198226995,3.558041044878755,3.558408044151948,3.456956740182568,3.4617598968530965,3.499515177376504,3.5018143080496924,3.4299846647701626,3.425430443540965,3.3505642336163164,3.3520840772262095,3.3439885593929657,3.3437933471449734,3.3272375043993496,3.3260859082691367,3.284914545854712,3.282512968129816,3.284914545854712,3.282512968129816
86,3.672,3.6331093636700853,3.6347051069788807,3.672367322696526,3.6758567810788345,3.557399812830058,3.560309880420367,3.57390259041459,3.577007870003189,3.5124778912594787,3.5091205539932258,3.4731965240162053,3.4717981794318074,3.493706600717362,3.4942694368930467,3.441112689070642,3.44532021362261,3.4069237005902178,3.4044568436163334,3.4199876115120706,3.4134094290487655,3.347410875446821,3.3510233933274693,3.3046053619967646,3.311211340383478,3.2223482931667906,3.21850245808918,3.2223482931667906,3.21850245808918
87,3.6740000000000004,3.6577039196240575,3.6548713107465454,3.6279713726997116,3.62761811723217,3.574237100516244,3.5736377215157527,3.5780954402686755,3.5799875935277843,3.601818870270454,3.596704309931588,3.444567182686531,3.4417982929199806,3.48462688825049,3.485540168764157,3.4662872544600556,3.462792800311741,3.3891634845299707,3.3865592002698923,3.365881045572962,3.367503961602844,3.318922999231421,3.3221410315343785,3.288563610511701,3.289516871005264,3.232854134567031,3.236021568089401,3.232854134567031,3.236021568089401
88,3.676,3.6320958213282983,3.6297979394862714,3.5663708593036683,3.569055106370077,3.6533773901811357,3.6535135700563135,3.6322919700301814,3.6330753167089447,3.4718303595170457,3.4709995367349493,3.536543033475153,3.5333128168200707,3.46050866122369,3.4603399975129516,3.4328650524011155,3.431407988306968,3.3866206965603105,3.3842997025068726,3.309396035409074,3.3071906063829286,3.2828121952726517,3.2819054744015466,3.3051138528221053,3.3058597191138825,3.3240728520199956,3.321292094530718,3.3240728520199956,3.321292094530718
89,3.678,3.6291551454054014,3.6330297176415676,3.6287132010922667,3.6277087164329886,3.615060512815548,3.616110286472378,3.544786604297663,3.5445589087971876,3.499363073628988,3.4994002414818923,3.5431733708251425,3.54200147189625,3.4790285226990454,3.4814838235256222,3.4127463354210668,3.4131939181964417,3.4173708268552976,3.4185805172874937,3.3903484774135224,3.3907214102188834,3.3373566480118027,3.3371720561160783,3.321555709965056,3.319899686594464,3.2674479063941555,3.2659874071696726,3.2674479063941555,3.2659874071696726
90,3.68,3.5961480332178524,3.5959509473180065,3.632788897919121,3.6317553671412908,3.576998512185304,3.5747949559170316,3.567820400911553,3.5684516394531487,3.524913069013099,3.526334838197404,3.499606697422558,3.495684650640576,3.4371091269311793,3.4359644022465576,3.39746387428134,3.4011323013454913,3.4193014028029416,3.4172883747645852,3.3968860763070805,3.3981800983704327,3.3142625846404696,3.3147429619268594,3.3065581145329124,3.307936467884797,3.284531308684238,3.285799719257554,3.284531308684238,3.285799719257554
91,3.6820000000000004,3.6070034029610976,3.606577683578988,3.566929305726493,3.565449753947665,3.6187601665318945,3.6207235331416587,3.54696111010334,3.5476020305066296,3.492782389812798,3.4965226554428033,3.5845468055371628,3.5859816939300844,3.4153371985416654,3.41360340245125,3.4753104338470497,3.4796366484138117,3.3903347248280586,3.391751496897778,3.3313919031007075,3.3313578580716614,3.3802508506674878,3.384575502491831,3.3322823812337483,3.334465633607353,3.2037304013891856,3.1996334469560708,3.2037304013891856,3.1996334469560708
92,3.684,3.645490505699718,3.644057178554161,3.585412930642371,3.5843119332153877,3.519246295474878,3.524068193750849,3.5297808787749374,3.5340861666869485,3.490076279256673,3.493074426394877,3.5226829613322597,3.5227666676629923,3.5189979774730196,3.5153120592753044,3.5058181897376826,3.505700750302346,3.410810768617852,3.4097950393508736,3.3533540496879595,3.348389415060783,3.3669251961595528,3.3683869441721903,3.3048049439381426,3.305584230793861,3.2299653141410603,3.2292013322807436,3.2299653141410603,3.2292013322807436
93,3.686,3.5700814264802276,3.569254664277005,3.5960699503754427,3.5951757222676783,3.6319896250638477,3.630904244970538,3.5328911624176187,3.532526662694153,3.5655000279026874,3.5632974090878733,3.527402409982695,3.524564805926538,3.4802032274027255,3.478667141472467,3.4985740966455703,3.4977123531375476,3.3714731774846576,3.369642868291395,3.3673424829615763,3.367817551213075,3.234796266505782,3.236782120106828,3.302751942097257,3.304594120012584,3.3119793847162318,3.313881843723612,3.3119793847162318,3.313881843723612
94,3.688,3.61225351626475,3.6155243358502327,3.5349222993493084,3.5363656198960083,3.616089358319645,3.6164207503142087,3.563023188182413,3.56104482933697,3.5699286974743116,3.5727997225394184,3.47090020170771,3.4659049559639525,3.4423573617188485,3.440036679835298,3.4270567897683297,3.4269121775515896,3.370819132840949,3.376085800507727,3.417342719318739,3.4170022692885604,3.3698518296674855,3.370414976970232,3.3128080206874517,3.3140708099192735,3.277890037079254,3.2816103113397648,3.277890037079254,3.2816103113397648
95,3.6900000000000004,3.558681658671509,3.558577649615633,3.6320058665119195,3.6312562518784524,3.611899627847306,3.615292573023164,3.5487767405642225,3.552362399495988,3.5442150247883975,3.5402255124985524,3.4586283786016163,3.457252834694984,3.4561802644160813,3.4542421984613263,3.452363170430581,3.4481965608078373,3.3978955252345813,3.395411801751031,3.304701889615887,3.304048788067062,3.398168517257845,3.4006203825896253,3.3016028444758305,3.299025732909554,3.3166854000625503,3.3165901357722145,3.3166854000625503,3.3165901357722145
96,3.692,3.598821980570141,3.59614273185733,3.67567218895221,3.680159572934311,3.608512311819923,3.6072788821819715,3.606349670122103,3.6085188690508225,3.554686206970221,3.5628532610108787,3.5106775817455245,3.5059606302859905,3.4835658848027204,3.4853231057791008,3.4751083480312928,3.4709882772669585,3.3732472662681685,3.372547625828724,3.3591691854883994,3.3604981894305386,3.35216247602191,3.347669785699015,3.2854361647769164,3.281408236590264,3.281462259440037,3.2796456938774035,3.281462259440037,3.2796456938774035
97,3.694,3.620688884274291,3.619846191548052,3.568613743314356,3.568597189476683,3.5669889624278084,3.5650765060200267,3.526153680253754,3.5280161607198184,3.515786822358136,3.5166398209732894,3.511739841659179,3.510283089775576,3.4263546616122116,3.4263540368935193,3.415523342572067,3.41418340636809,3.4470177854539035,3.445844013122877,3.361430522711179,3.3634741590793618,3.2892826409052813,3.2937128629826193,3.275852649740384,3.2777354314402856,3.2601966423839723,3.2603140825636943,3.2601966423839723,3.2603140825636943
98,3.696,3.652128344721965,3.657965971711894,3.6197490378228916,3.615831049453954,3.599198976974074,3.5974736129714127,3.3417528481176246,3.3422291663725234,3.598534620515962,3.5979546055540204,3.445716896123383,3.4431026145915613,3.5237770994175097,3.524068824728181,3.41323295583589,3.413406304432479,3.355515136657732,3.354612163848213,3.1880634357043536,3.1887505825895306,3.3641497479416738,3.3661071791844916,3.3369762173203665,3.335273342641751,3.2160527751503643,3.2121535307722473,3.2160527751503643,3.2121535307722473
99,3.6980000000000004,3.6274216625558275,3.6267279558574153,3.5983600259383595,3.5998751851436244,3.584082680078869,3.5816967169422207,3.592950930398949,3.5991374387255908,3.5581478926552026,3.5567070696085574,3.5447550586361434,3.546590677880623,3.5690656963887557,3.566101281585663,3.494831646495967,3.492612162234277,3.386477959114619,3.3894564278403205,3.3386000838967043,3.3375934132085727,3.3430053090224487,3.3414008215666127,3.3528293167409964,3.3544809671724405,3.337327601662062,3.3366017250630584,3.337327601662062,3.3366017250630584
100,3.7,3.580311793707587,3.581455269064093,3.6896837509380203,3.691513436915857,3.6273010953620792,3.6301605638976455,3.6489587325163932,3.651004244201159,3.563698453511324,3.5633992316833822,3.5503734240241958,3.55352680470545,3.4914902379340704,3.498245828854294,3.393337874151628,3.3927937791061686,3.418863500252339,3.42296420504027,3.415672334736535,3.4139123022151128,3.237662306754014,3.237946533276971,3.2349405669675906,3.237473952680698,3.3002669701583613,3.2976039638555177,3.3002669701583613,3.2976039638555177
