,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2
65,133.5,1.018845887222485,1.0375327810945552,1.0275863649597872,0.9924104869296948,1.0275863649597872,0.9924104869296948
66,135.39999999999998,0.9761885560738081,1.0075429705072592,1.01428448287684,1.0122374275449244,1.01428448287684,1.0122374275449244
67,137.3,1.0393327920749489,1.019874089196234,1.0041778337179623,1.0023490982328425,1.0041778337179623,1.0023490982328425
68,139.2,1.0376111788935505,1.006211781883983,0.9962250742973354,0.9936439121004473,0.9962250742973354,0.9936439121004473
69,141.1,0.9804610465540925,1.0041228606763333,1.0065056941513668,0.9567782803610093,1.0065056941513668,0.9567782803610093
70,143.0,1.054643309835126,1.0273037019679956,1.0332699827145366,0.9911398960994546,1.0332699827145366,0.9911398960994546
71,144.9,0.9931810241209523,1.0101603686825202,1.0224458939712957,0.9983739598930759,1.0224458939712957,0.9983739598930759
72,146.79999999999998,1.0538103067219207,1.0240619395311046,0.9855031149843769,1.0403547481518167,0.9855031149843769,1.0403547481518167
73,148.7,0.9909934092915124,1.0302687189409836,0.9984551762251731,1.0009148456851154,0.9984551762251731,1.0009148456851154
74,150.6,1.0206090313731853,1.0077057022746108,0.9916593145459105,1.0201408337162252,0.9916593145459105,1.0201408337162252
75,152.5,0.9787837858346107,1.048093888608591,0.9923726927871537,1.0159523741325502,0.9923726927871537,1.0159523741325502
76,154.4,1.0480698330853924,1.0058010509422675,0.9917645649730311,1.0508252872391504,0.9917645649730311,1.0508252872391504
77,156.29999999999998,1.0164339990227975,1.0388920806586353,0.9988087339978199,1.0015385787736113,0.9988087339978199,1.0015385787736113
78,158.2,0.9903246865141607,1.0174241074417292,1.0397684997268488,1.0258129056234373,1.0397684997268488,1.0258129056234373
79,160.1,1.0427235375213277,0.9992097888835667,0.998857144761394,1.0080049185815703,0.998857144761394,1.0080049185815703
80,162.0,0.9978270474033328,0.9947970585517483,1.0291383707218216,1.0004079127177645,1.0291383707218216,1.0004079127177645
81,163.9,1.0838663279022454,0.9659016991774643,1.0279649111456688,0.9993340993425791,1.0279649111456688,0.9993340993425791
82,165.79999999999998,0.9990745331278952,0.9841544443206134,0.9882182774356345,1.036757859005142,0.9882182774356345,1.036757859005142
83,167.7,1.0695156276750442,1.015434208852198,1.0148239012387013,0.9805687961446612,1.0148239012387013,0.9805687961446612
84,169.6,1.0050601888707553,1.008929131606064,1.0842401945261693,1.0744540116057537,1.0842401945261693,1.0744540116057537
85,171.5,0.9641853903426675,1.0305566974477915,1.0064660373398977,1.0154938606302133,1.0064660373398977,1.0154938606302133
86,173.4,1.011237621669162,1.033645411431901,1.0347582742476047,1.0182661903801744,1.0347582742476047,1.0182661903801744
87,175.29999999999998,1.0269504466231731,1.0259422040991242,1.0126796940093477,1.0308015717146055,1.0126796940093477,1.0308015717146055
88,177.2,1.0119519449745278,1.0134508541072198,1.0200202695986165,1.0546529941028038,1.0200202695986165,1.0546529941028038
89,179.1,0.9670976398194748,0.9912264133325246,1.0350309534858606,1.022189145243108,1.0350309534858606,1.022189145243108
90,181.0,0.9792744581996815,1.0623433949388694,1.0408682440126544,1.0032792295325534,1.0408682440126544,1.0032792295325534
91,182.9,1.0450245310213122,1.0245138780992527,1.0228769263697242,0.9587619443331199,1.0228769263697242,0.9587619443331199
92,184.79999999999998,1.0005116142596508,0.9908481699724812,1.03536451530316,1.0203919433238622,1.03536451530316,1.0203919433238622
93,186.7,1.0226011309892706,0.9762813196305817,1.0480239241411617,1.0091127780390046,1.0480239241411617,1.0091127780390046
94,188.6,1.0088219982825928,1.048336262202898,0.9983730277391928,1.0400015001539482,0.9983730277391928,1.0400015001539482
95,190.5,0.9900845031921441,0.9980472481184668,1.0157680856376439,1.0295818951102633,1.0157680856376439,1.0295818951102633
96,192.39999999999998,0.9915321907772059,1.0615637914603673,1.0088897743064138,1.0392372074607317,1.0088897743064138,1.0392372074607317
97,194.29999999999998,1.0120868745489902,0.9833033209573759,1.0377623595507488,0.9929467707879033,1.0377623595507488,0.9929467707879033
98,196.2,1.010760375538306,0.9406906610000435,0.974347954439844,1.0590204235524319,0.974347954439844,1.0590204235524319
99,198.1,1.0152455528339797,0.9863095763017956,0.9786454057445126,1.0417986962055488,0.9786454057445126,1.0417986962055488
100,200.0,1.0536938017930784,0.9922362031380275,1.005346608451487,1.0299232822146505,1.005346608451487,1.0299232822146505
