,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1
26,527.4,6.469640402210915,6.875342908930941,6.2209975051561255,6.610326136772776
27,547.3,6.141506874355421,6.524859991729613,6.259986835174544,6.653069875015676
28,567.1999999999999,6.271661578623633,6.65649818615015,5.957411876118754,6.324737331118082
29,587.0999999999999,6.557061626004917,6.971828473320227,6.282432809272774,6.671699078772037
30,607.0,6.099398407712047,6.49020493372505,6.207371903893911,6.595776990117821
31,626.9,6.19295158843063,6.590642255294227,6.313293800268294,6.708101329122342
32,646.8,6.4088109834278075,6.814208905244417,6.417082794522651,6.821195741585706
33,666.6999999999999,6.31345947494967,6.708769887568238,6.14304988526961,6.528204928542482
34,686.5999999999999,6.195044213098028,6.5803286409036215,6.271805194849859,6.666312531364049
35,706.5,6.364285579002954,6.761096283766833,6.5425151598951725,6.950775888278001
36,726.4,6.192476779502422,6.5742826344341045,6.288828180613147,6.679129299204611
37,746.3,6.263317715002631,6.654592924487821,6.264342790097633,6.6484778582628925
38,766.1999999999999,6.450670575386631,6.8502363197954335,6.435990650051766,6.839013859773663
39,786.0999999999999,6.025084570676391,6.40028609406289,6.315142574279309,6.710773759172683
40,806.0,5.852850352586413,6.2257060441648875,6.427229781344425,6.827194580206923
41,825.9,5.932068157685879,6.313271564982119,6.332794490973638,6.737588858866641
42,845.8,6.4695043134552535,6.863256345856569,5.993356073419806,6.368781220024845
43,865.6999999999999,6.215034526735777,6.596315962517899,6.087392444277615,6.467249515689861
44,885.5999999999999,6.147767398091196,6.536871422334708,6.522985136284784,6.937278728643659
45,905.4999999999999,6.442805591549972,6.854953565071721,6.321996900585047,6.721081656617987
46,925.4,6.181557552278445,6.5770161830309695,6.1938946281850225,6.580095424483141
47,945.3,6.0400003150108255,6.4195828063312765,6.1546724123405285,6.542796574472135
48,965.1999999999999,6.194266114968031,6.57859069528553,6.1280113986840785,6.517118184085544
49,985.0999999999999,6.555474210952846,6.9674930317508,6.4127153262579295,6.811456297647757
50,1004.9999999999999,6.352966529171569,6.750781406564921,6.403813039255815,6.798319287692499
51,1024.9,6.213534464932723,6.597861865812424,6.1113877869016635,6.484335221351309
52,1044.8,6.299457903710911,6.69558636245572,6.2383642670751405,6.631679007907725
53,1064.6999999999998,6.302881759050549,6.686802928413387,6.4036920632447725,6.801766794550413
54,1084.6,6.116444376633573,6.503029925622149,6.306933576012348,6.714402380812768
55,1104.5,6.522100458417457,6.925523948707775,6.522100458417457,6.925523948707775
