,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8
83,3.1381,1.4496233198223631,1.4499447137093453,1.4388986292254518,1.4375855687164003,1.4176725803054455,1.4163994986278086,1.2755062957960355,1.2726796551955726,1.359312913470118,1.360306766797624,1.2916003407303143,1.291397010146118,1.3329177103878505,1.333496781499353,1.345893080755448,1.346272569042269,1.345893080755448,1.346272569042269
84,3.1388,1.3941299390754265,1.395904632194978,1.2999709638876016,1.299817607007092,1.3920489059801249,1.3938642029462591,1.2847623747587475,1.2838303640940902,1.342344952622169,1.3410496949475366,1.1814541310634,1.183116382988742,1.3193929402262508,1.319061239549895,1.240280759776236,1.2415116754425066,1.240280759776236,1.2415116754425066
85,3.1395,1.4522166579676237,1.4504257231789806,1.3943154781150315,1.3965099507357042,1.413127790078829,1.4128320076772407,1.3372098320674413,1.3377342440901412,1.3943676470063147,1.3979017288949958,1.3207356672323671,1.322440397188543,1.4560271353529193,1.456527810004506,1.4458665443320942,1.448440506663951,1.4458665443320942,1.448440506663951
86,3.1402,1.3857659165927323,1.3855400974994967,1.3111344601572823,1.3101337356912799,1.3493640755800043,1.3523468842306992,1.330971852848305,1.3279337610009707,1.3131284171139468,1.3128838582704225,1.353915148538895,1.355380316660407,1.3897809836020611,1.3900861359857308,1.3168352113210595,1.3191393138172585,1.3168352113210595,1.3191393138172585
87,3.1409,1.2815746720729548,1.2834999111785856,1.455449630867797,1.4575266657710022,1.36799711175887,1.3681557787249774,1.3608980210380175,1.362329457029813,1.2423352830299994,1.2431820256957558,1.3501852049855427,1.3502183123576796,1.3731359656479218,1.374207590549954,1.3658254283866145,1.3657895099813664,1.3658254283866145,1.3657895099813664
88,3.1416,1.4285097084638874,1.4289269895119827,1.492300601041232,1.4922012785595973,1.4455720076287504,1.44633004705045,1.3536946199296342,1.3540466231956303,1.3875018672216322,1.388345174370039,1.3731750075437181,1.3735635532293675,1.1273556867064813,1.1297687947546429,1.3593029211708405,1.3592960493088475,1.3593029211708405,1.3592960493088475
89,3.1423,1.3189875239920734,1.318515584285566,1.2969572154651405,1.2972932888885673,1.3199401708363325,1.3191418401995005,1.2997654306437552,1.2989486720051924,1.4212994295237158,1.4210133294642435,1.3527954105230828,1.3512765207713016,1.4556960664133638,1.4553565567995825,1.323632905422223,1.323502348614914,1.323632905422223,1.323502348614914
90,3.143,1.4058656630743875,1.406066807379979,1.391823964402222,1.3914422896745708,1.3633573477502943,1.365252290429763,1.244794929134759,1.2452740523991332,1.305940009244396,1.3091273981872473,1.3147041537364208,1.3132224318737717,1.5209883448987005,1.5226762089926322,1.3680205240725558,1.3669667023397378,1.3680205240725558,1.3669667023397378
91,3.1437,1.4442804897410253,1.4434493635810806,1.4181326693144816,1.4190137689224744,1.4425198516955722,1.4417358883605087,1.2204027412823564,1.2205626570841372,1.376454218438429,1.3753379293983572,1.275262985335381,1.2769455393517835,1.4072664844589777,1.4080532589731987,1.2432079477126667,1.2417827588532024,1.2432079477126667,1.2417827588532024
92,3.1444,1.4622473070350015,1.4610504360329037,1.3327440517438367,1.335121866086375,1.4443139101266367,1.4446134400429056,1.2530265334907011,1.2533529248428028,1.422718381927321,1.423817804629601,1.27324718696381,1.2752086563802538,1.3596614819538793,1.3595565366944269,1.352264425766216,1.352559895724882,1.352264425766216,1.352559895724882
93,3.1451,1.4367444617301743,1.4362416006582788,1.3543845594491781,1.354335522725714,1.3025839468685718,1.303284828868227,1.3683747159537156,1.3688048030318987,1.4128985296765821,1.4134460548883263,1.418693945224827,1.4212385470435538,1.3247304523823253,1.3258661061195316,1.3623759921633722,1.3628095143367596,1.3623759921633722,1.3628095143367596
94,3.1458,1.4175367185831829,1.4187507685342557,1.3422759214056514,1.3421450525422278,1.4265126516163407,1.4268365435644035,1.2864849102501763,1.2870564849023367,1.3360804286152488,1.335444512162503,1.266558492886672,1.2653872328350166,1.4387736910426703,1.4374072208617694,1.4174908177040817,1.417689150813732,1.4174908177040817,1.417689150813732
95,3.1465,1.427086088136124,1.4241607486501684,1.3080120376691309,1.307989237012628,1.3604816715449746,1.3595530967567702,1.3075226069370487,1.3088584677224022,1.4267025408747531,1.4263739638371018,1.2973638746158822,1.2964687198725,1.4304155868178634,1.4299895604609862,1.4362721914162537,1.4352314873905931,1.4362721914162537,1.4352314873905931
96,3.1471999999999998,1.3562029932927644,1.3587513425084075,1.3549152300961638,1.3543623954058517,1.4422490673626254,1.442889355542036,1.350758968101833,1.3513271071277975,1.3335601822412781,1.3350703269330435,1.2803821720403332,1.2795785313617667,1.283674837150375,1.2831954013736258,1.2749881291924716,1.2749294102539594,1.2749881291924716,1.2749294102539594
97,3.1479,1.2195906742215588,1.2189931759681774,1.2935827518101655,1.2961220434346707,1.4272156933687072,1.4272915912975155,1.3995224276734999,1.3992203987635174,1.3453543045099248,1.3424951807612036,1.227176991871225,1.229124718845474,1.3221555535656657,1.325287346966729,1.3458805992575347,1.3439812838318517,1.3458805992575347,1.3439812838318517
98,3.1486,1.4933918904954908,1.4959130673071708,1.2854785569388119,1.286173816528443,1.3800535841178316,1.3812129749029673,1.2810121552464202,1.280661714106924,1.34676607002563,1.3445016335940714,1.290102697389095,1.2945575454456988,1.3558141195086324,1.3529331322771558,1.3463937622509257,1.346248838473597,1.3463937622509257,1.346248838473597
99,3.1492999999999998,1.4680392674302112,1.4676179263524278,1.3275524027269827,1.326891812374957,1.3302331873935898,1.3296825395729315,1.2131743480598856,1.2112100673984927,1.2310927515672787,1.2278463316129382,1.2634570015379376,1.2625965162261032,1.3072602446557207,1.305660771986226,1.408062938052292,1.4083693399213766,1.408062938052292,1.4083693399213766
100,3.15,1.4229382705538536,1.4231253601852223,1.3360635704931267,1.3397538205510453,1.3260372680415053,1.3243940678625252,1.3253922837438727,1.3251670894629075,1.309472834653779,1.3088378550332904,1.2666444056082027,1.2662711644228566,1.3575585284644875,1.3558191291847288,1.2962710161735682,1.2968041733976297,1.2962710161735682,1.2968041733976297
