,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7
56,3.09472,1.2007792801536483,1.1870571226169286,1.217674174490457,1.1920619959003238,1.2241835605261409,1.1981437951089742,1.2052113180891506,1.2310468456368773,1.1989284051565736,1.2030968235853985,1.1748697791918,1.2231965778641698,1.15607275867781,1.1836514173797654,1.2179190300642864,1.202952533632246
57,3.09484,1.2144177436235382,1.1893090522492111,1.220582015707787,1.1457041427780978,1.2318395544765175,1.206618100515881,1.2264779859614265,1.2057051632636695,1.1651086491319593,1.225576892945999,1.2189944296713697,1.1914538730003261,1.205010193605265,1.2221721200269784,1.1579658380592532,1.2149968294897149
58,3.09496,1.2197765012516706,1.181340449519016,1.1536674689197526,1.2251030752271042,1.1356213094665315,1.230052056519888,1.1913604856848516,1.2016510287894406,1.165531540776716,1.2442577216604567,1.1747495284404577,1.1688010839876226,1.2222161522983532,1.1806763974872843,1.1939272608826403,1.2197833775568343
59,3.0950800000000003,1.196757338300181,1.2042521555746002,1.2226400105707014,1.1998038637734263,1.19187959066691,1.20195773353154,1.1839959059753309,1.1864321371511233,1.2462757086649625,1.2039064038704592,1.2093338502553077,1.1751768110186314,1.1931411065210287,1.201082567291239,1.1933172672145431,1.160489190793915
60,3.0952,1.2008501974691486,1.1571456489513174,1.1914954243961937,1.1843660333585049,1.1791940783537356,1.1778497575055518,1.2061761494359666,1.210574448330466,1.2186958208919945,1.1908526442405591,1.2168205469611248,1.1944785482107596,1.2460577084353917,1.2055930066421319,1.2186786410624493,1.2235329671139192
61,3.09532,1.1989424492382739,1.2151467507421576,1.2197093603812281,1.202494947716758,1.165709279072906,1.1849241751819963,1.1990961010940404,1.1970843546790793,1.2256649810425366,1.1873653990920903,1.2303506534889985,1.1444348093730496,1.2463850373086056,1.2370624169655975,1.202192602417985,1.202553996629625
62,3.09544,1.2214428090654523,1.2008373838475623,1.2074960681690445,1.1978876805579926,1.2256131357918036,1.226353067054858,1.1823308467217053,1.1927338276888462,1.1889198953512723,1.211158521757412,1.2443617153993785,1.2340743127172396,1.2023572161430511,1.2130484774824302,1.1893140654641907,1.1694988377673303
63,3.09556,1.1998057401856914,1.1862119437272094,1.2318929637412817,1.1908779394802003,1.1712413770841716,1.1994606148834175,1.1927866227135893,1.2227190087194026,1.1970862398488433,1.2126480414159961,1.257143454692257,1.2391994384328633,1.1950016867672357,1.1750553147057259,1.1683428881168232,1.1803097347165683
64,3.09568,1.178946697758039,1.1817711435066776,1.1664404546364127,1.2269961474168307,1.246021475112159,1.1586839049470852,1.2079970751467513,1.2356113124670167,1.1588157052836605,1.2145948689922121,1.2246024065369812,1.2389370692672903,1.1640660737034827,1.215312908154379,1.2373410392496254,1.1835670747498719
65,3.0958,1.2261381621850516,1.2002433165199793,1.179862778072397,1.1900008922155332,1.2049174365933828,1.2143281106725248,1.2097220900919983,1.2129738206096954,1.2086161148966155,1.2145358256063026,1.2408741790698607,1.212566532883458,1.1867235458296637,1.1591864507519254,1.189691360048822,1.1910419122062228
66,3.09592,1.2046385122947973,1.2099975889059735,1.211270027847584,1.2199798453555375,1.2252711231608397,1.2324089331240553,1.1910519013031913,1.206629345778598,1.2192389805746902,1.2130059956054893,1.232553558134879,1.20147642306712,1.1572989989458602,1.205530859753836,1.2224950780192774,1.1932285746332119
67,3.09604,1.1795198404993699,1.1873897553303925,1.1875403123300816,1.213672200878123,1.2254988105110352,1.193371301159671,1.2291215959738067,1.1658610618797685,1.2137206286192326,1.2280128017536622,1.180729509735437,1.1696300147240406,1.179872465367304,1.1865049018576193,1.195583580843473,1.190295740882126
68,3.0961600000000002,1.2105441713923262,1.1718479203715209,1.1912249397199357,1.1713288245697349,1.2334874215180867,1.2176666617629197,1.1848845112765756,1.199246672013684,1.2053575188432581,1.2173955726740617,1.2172700048297167,1.1738790600921316,1.1983533839030982,1.2250940239630486,1.2068573521216674,1.1431170721965143
69,3.09628,1.2163558007311854,1.2112466048068526,1.180520240589438,1.2314559989396217,1.2272466382354354,1.2299592803664126,1.200805833925752,1.2156592884011026,1.1907823430098265,1.2154019279484263,1.2366592043586146,1.1867344938784377,1.158138884325037,1.2267091250628064,1.2006328039853056,1.1522653896532589
70,3.0964,1.1957310152461005,1.211013288825102,1.2268893286933207,1.2060087440049476,1.2304796260153334,1.1936371066427136,1.1732768729499132,1.1958056320896933,1.1807504286983281,1.203054348882047,1.2450622769398487,1.2090386892499314,1.2123457161693214,1.1812002021757162,1.1898100547002186,1.1765869880677218
71,3.09652,1.1857287648186017,1.1866592045311612,1.238861476024506,1.2399580903974354,1.2140545219346022,1.1675698588199652,1.1842467207639078,1.2026242686811746,1.2100803569411775,1.214591727476934,1.156256418216088,1.2121520690315495,1.2169698447388053,1.181003102422322,1.2169698447388053,1.181003102422322
72,3.0966400000000003,1.229371152756055,1.211912520930534,1.2081319983120367,1.2405040690558784,1.24381949474632,1.1816624654803851,1.2370365005188155,1.1972948746879255,1.1929796381120181,1.2125606032149396,1.2043764665681322,1.2428041107382202,1.1667396811798199,1.1994555958807822,1.1667396811798199,1.1994555958807822
73,3.09676,1.2274356085785225,1.1757849111166647,1.1901389454010542,1.2419095619161293,1.2277039009767712,1.191477293585206,1.2264857763884605,1.2013418062133248,1.1852590124402462,1.2050873506491466,1.2103280358410538,1.2097014837121696,1.2000721587966874,1.2038508064024172,1.2000721587966874,1.2038508064024172
74,3.09688,1.1721752576461564,1.1390548316144802,1.1865542689221222,1.2153528837569931,1.213889911368366,1.2103667517068535,1.2326157144469008,1.212490634303582,1.150791185800323,1.1496099128904371,1.2158544952462125,1.1646279614514896,1.1571225358984771,1.197615327254357,1.1571225358984771,1.197615327254357
75,3.097,1.2234739384362434,1.151199073940251,1.2289263937526023,1.227301304311698,1.2117535349157595,1.1959540117470677,1.177242263681307,1.1755903357293467,1.1862734757265125,1.2152382643177397,1.2251733608806288,1.2131993281149238,1.1902335713240086,1.2120468162657143,1.1902335713240086,1.2120468162657143
76,3.09712,1.1784385342095791,1.170850949185715,1.204344292118133,1.1962007556639453,1.2807260675998526,1.2152669881652471,1.164106351446987,1.1291890787600887,1.1839343850954296,1.2020623714414465,1.2011085055197523,1.2242538576107869,1.2055758278714925,1.1616298455637628,1.2055758278714925,1.1616298455637628
77,3.09724,1.2284010282164235,1.1904475227836289,1.1794330198433995,1.1854385888655978,1.1928522023258874,1.1617991251206456,1.2222670769686206,1.1877008528389086,1.1853911067951302,1.180266935114108,1.2226449904716332,1.1992832142923908,1.215672104869961,1.1780659065985628,1.215672104869961,1.1780659065985628
78,3.09736,1.1887137396211402,1.1755188107513854,1.140338214925705,1.1822574580907996,1.2298908723264823,1.1711251747857137,1.2433410111768437,1.211786335793937,1.1704345952094246,1.1655452915753195,1.1784091523002012,1.1819554249423538,1.2014071050076118,1.2279987563396633,1.2014071050076118,1.2279987563396633
79,3.09748,1.2041319094356397,1.2043233676698142,1.1868584649625433,1.2058213326151392,1.2264626673415482,1.1903335319758017,1.1900958462004885,1.153409800396285,1.1959196476023548,1.2328299584507025,1.1681611075898994,1.1347139882055304,1.1896782499300786,1.1933606780047572,1.1896782499300786,1.1933606780047572
80,3.0976,1.1920854153070528,1.1755647125455269,1.2425539124916205,1.240562781850596,1.178951688462988,1.2405277940895072,1.2048859015872946,1.1874178723336386,1.2290216483478338,1.216689994779904,1.212665561881493,1.2138061910730686,1.1955635990949467,1.2283423131694062,1.1955635990949467,1.2283423131694062
81,3.0977200000000003,1.2040082226903683,1.1913432960176464,1.1985948150558445,1.2345087760354916,1.2672834343174944,1.226224993327863,1.146461871956573,1.1810687119499925,1.1574357809177507,1.2038048880975156,1.1949732755451987,1.2195588039475798,1.1987175674926467,1.204347105158542,1.1987175674926467,1.204347105158542
82,3.09784,1.1540141657176326,1.2269139954460038,1.1977543139211306,1.2023850107637728,1.2082625467055184,1.2039963444731943,1.2114646306799537,1.2064503809386677,1.2275898878057685,1.1928472033054247,1.1907483122663376,1.22233235607226,1.2028706818522596,1.16790030113907,1.2028706818522596,1.16790030113907
83,3.09796,1.1953633874266312,1.212475017624637,1.2306598606087393,1.2308694252530008,1.2096077811938324,1.1962329175416921,1.218084572588331,1.2349722824857956,1.1602833734182019,1.1933937818079547,1.2129591384040812,1.1950510450365515,1.1812376643085658,1.1899537264519378,1.1812376643085658,1.1899537264519378
84,3.09808,1.1881537262800563,1.230390926766109,1.2325894621457327,1.2225631611048804,1.1777673064556795,1.2226568625779808,1.1786068693798162,1.1846087323270713,1.1836345391844825,1.2328352689848117,1.230167926677575,1.206384793081324,1.1956226181067826,1.2160981195193965,1.1956226181067826,1.2160981195193965
85,3.0982000000000003,1.2072487125956035,1.1677825482360267,1.2203259085612803,1.2158838566370707,1.1710652121495395,1.192177871454941,1.234783313854963,1.207207164687618,1.2242054331343888,1.2246801768530104,1.1973361035225234,1.2220453196869145,1.2136197170164125,1.2210099081902346,1.2136197170164125,1.2210099081902346
86,3.09832,1.169979530444938,1.1369446869646909,1.2501649129360681,1.2059787598829863,1.2063210771426829,1.2329052202662327,1.2092239195217782,1.2168040051036995,1.188757784903779,1.2536977421001807,1.2425002010409372,1.2408011010227642,1.1902173294042395,1.1681620428556094,1.1902173294042395,1.1681620428556094
87,3.09844,1.234463479737341,1.1703955478027313,1.1908473291189092,1.1755631527685415,1.18890708061377,1.2034869285174814,1.2251986672926232,1.1949345546274335,1.2062973337792195,1.2187401701936142,1.215830755203515,1.2068629626036171,1.1763842919182135,1.1741542066862574,1.1763842919182135,1.1741542066862574
88,3.09856,1.2115202161842407,1.2223901253927234,1.2160062972186487,1.2201706759394912,1.1950866494152799,1.170282179276694,1.215324470427931,1.2117994520485051,1.2042384068797143,1.2009454534374386,1.1671007277415895,1.1988468560861698,1.1743859606543705,1.189858462593007,1.1743859606543705,1.189858462593007
89,3.09868,1.2193389239953034,1.1900786569165953,1.2315550014529995,1.2169982856715988,1.223380544629826,1.1838656660441715,1.2033679351552822,1.2154547106399998,1.1909166547539984,1.1933844351256035,1.177593034492402,1.1875146777423147,1.2127892360177717,1.2341046139995577,1.2127892360177717,1.2341046139995577
90,3.0988,1.1964478178159805,1.187870445049367,1.2371967374806772,1.201727527343748,1.1914001491224124,1.1539551327838744,1.207740631085083,1.2159063479357373,1.1745908599034192,1.1806051966685946,1.2210698871338335,1.1730547779997023,1.1928987394976671,1.20984110319515,1.1928987394976671,1.20984110319515
