,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16,Signal Run 17,Background Run 17,Signal Run 18,Background Run 18,Signal Run 19,Background Run 19,Signal Run 20,Background Run 20,Signal Run 21,Background Run 21,Signal Run 22,Background Run 22,Signal Run 23,Background Run 23,Signal Run 24,Background Run 24,Signal Run 25,Background Run 25,Signal Run 26,Background Run 26,Signal Run 27,Background Run 27,Signal Run 28,Background Run 28,Signal Run 29,Background Run 29
16,2.922,6.651308249183297,6.651695455939205,6.358844227783785,6.359498453896912,6.180182274246222,6.180216318473457,6.005447744264616,6.005437968009817,5.84968773936394,5.849610121970892,5.783762411200734,5.785547490286911,5.771963366067701,5.7702742068562705,5.718892085085533,5.718828899054193,5.6109520204467715,5.610497161325988,5.444441272386836,5.443683694402157,5.42801533278287,5.428173032486896,5.3685755480075255,5.36920138139306,5.364744639060826,5.365189002882718,5.213525564766121,5.212290766908937,5.181171406019122,5.180776766849793,5.229376810870068,5.228769062941813,5.014238820071355,5.014012593970685,5.051662770880672,5.051035720644213,4.971416133169262,4.971514862444752,4.997744507835858,4.99702891022908,4.856625992811004,4.857231865709524,4.810064532180702,4.810791592423681,4.912912659812612,4.913931693677866,4.783655327124603,4.78372782029916,4.870187008005192,4.869964967287595,4.8473452910622745,4.847087862499293,4.856794875879426,4.855864014810642,5.074158170287543,5.074319368155808,4.919017723502939,4.919118420698962,4.906937597424206,4.907454048209218
17,2.9265,6.708283224742914,6.707999900379797,6.360930116800724,6.360882735566197,6.131124137771472,6.129955957569316,5.948345489144669,5.950790416290649,5.9660494653022225,5.966608396212071,5.7901985264174405,5.7913191668546755,5.757130417656744,5.756387207041862,5.799443163788403,5.7984629818619124,5.5982552160029835,5.597070702735364,5.482758293423172,5.482397167163524,5.506625206098032,5.5070396476665975,5.333902092381712,5.334413515546568,5.220277308897891,5.220310072769891,5.2866352098689315,5.285477434059529,5.2041011339433005,5.203896895166847,5.214813258042198,5.21394464538218,4.982131031688662,4.981410124021668,5.097541639132908,5.097652175750708,4.927224085932953,4.927173486777347,4.951563545154337,4.951541525121323,4.910565938876594,4.909896067863548,4.83512574283322,4.835447013393004,4.8020107724727685,4.801753125791253,4.858959423872085,4.858377288161771,4.85226639554533,4.852289446294625,4.868985302703226,4.869836454407526,4.859813896852046,4.858731489669611,4.9862716276816075,4.986420082042129,4.863557097920326,4.862661625636596,4.93652109281972,4.936495731062474
18,2.931,6.687892109808407,6.686430767554816,6.342448282545698,6.342168738682995,6.149086555219394,6.149373906740261,6.001169980184019,6.000897246010034,5.908132395188959,5.907682252498916,5.810944147603327,5.808897640866057,5.761145344664403,5.763282679151692,5.7703658034624254,5.770861516972159,5.656043849042285,5.655992718439423,5.5443743596387725,5.544460158937963,5.480640995918572,5.47952310451533,5.414019106193663,5.413777418671382,5.258475025270907,5.258549517410159,5.308466479694159,5.3084845330608035,5.206467884866445,5.206883981953022,5.211962732527467,5.211968478827152,4.958328245342408,4.957829629029966,5.021399434519462,5.022056500230513,4.99824647094691,4.998084992283144,4.919321674996696,4.918250230165165,4.899415222731841,4.899689393152161,4.832973739122425,4.8331475551109095,4.890117416502576,4.8886688867003025,4.914392716169193,4.913662876713363,4.868654201970371,4.869129736799889,4.880343439230841,4.88039100818478,4.826342612264589,4.826200779315048,4.949727040926911,4.949402459312323,4.928725064434526,4.928627521694994,4.865143225612257,4.866070589828435
19,2.9355,6.717223168549838,6.71953994779254,6.363022418657644,6.365876514866142,6.158054283080064,6.158025985141869,5.96561087585173,5.965665942148694,5.9188905047820795,5.919488290430616,5.804937362663586,5.804473352013976,5.791432586676457,5.7900131001809125,5.707487761739076,5.706433306455363,5.671866969681642,5.671723919640086,5.521766352854125,5.523495896875999,5.485509282061576,5.484496181190225,5.357502027707669,5.356770374810872,5.275704102421885,5.2745438276279515,5.2423105688559986,5.242448653758262,5.182132989329188,5.181478516170866,5.216448324293585,5.215486665498952,5.014259639203866,5.015091613822409,5.125138821415917,5.124729752505916,4.9445071840548565,4.943720935227519,4.9461551359482065,4.946302496755011,4.895931422085289,4.8964504036895935,4.854114689653482,4.854608589595559,4.858880064960684,4.858061551668166,4.902480410181796,4.901218314422491,4.972831263150683,4.974243687553201,4.852780705045231,4.852401995581359,4.955650895186086,4.955647926952716,5.04082460063547,5.038622835557475,4.934785987508757,4.934153596039595,4.8873738562433084,4.887787298543485
20,2.94,6.726700861679588,6.727147039131831,6.399332451252559,6.3983085713535095,6.1210806214426485,6.120109465613621,5.972107169485532,5.9726481716793085,5.870103992957159,5.871123092472347,5.777762819135534,5.777211853019693,5.808787292283515,5.808361542482491,5.66883031868295,5.667904047160525,5.635882206874107,5.636575285982314,5.5545452673853,5.554187294850196,5.469485691492966,5.468221126492853,5.415662774799853,5.416054634175393,5.374341598682177,5.372626298669199,5.215046831342927,5.216030134207107,5.192822400055689,5.193131177348597,5.235362900755974,5.235413624617456,5.104850079964861,5.105007842110513,4.980969582304124,4.981691894944046,4.973547360088532,4.972490939105992,4.919803997535855,4.919163767102513,4.923593095343355,4.923697321886804,4.95308074840166,4.953976814364171,4.850950292985341,4.850491593340128,4.914144846030965,4.913184407299814,4.90057908387995,4.899981268612671,4.894438335027511,4.893470462623204,4.950235467431718,4.951579052370123,4.980771447683216,4.9808241079733575,4.939030062597118,4.937728237597052,4.868638713827528,4.867836910866538
21,2.9445,6.770919375114251,6.770373250056992,6.383527968313028,6.384507931654867,6.16192816047215,6.160607152912429,6.052731396276631,6.054093850457196,5.9660689932326765,5.966318114541582,5.773744122082037,5.773169387502165,5.809334565734961,5.811525279452779,5.7689313661968615,5.768828638246238,5.68991349411803,5.689838876549398,5.521713183518483,5.522178599125039,5.5468597679043,5.547175042201393,5.424545345854085,5.424081085602891,5.318518394119095,5.318964725931527,5.1579968256911854,5.159401316591918,5.169811475383579,5.170451206724989,5.191591506094051,5.191307277409542,5.019956745394242,5.019278003725497,5.087959135739038,5.089077244336315,5.021461950675033,5.02125152815302,4.872188853087264,4.872559879500508,4.894964008754934,4.894547755730157,4.844276872222719,4.843419159858949,4.837907891183153,4.838657534070454,4.822952134352107,4.821999253899486,4.907139093537882,4.906640414489835,4.8728993284485975,4.872750811903854,4.923716901982599,4.9232539223241,4.989871838295658,4.990069611324155,4.9647246418695055,4.964926474225142,4.910224120196707,4.909830792338994
22,2.949,6.735442246917551,6.734436231311792,6.3255653947695505,6.326275715082381,6.102618100088828,6.103235719974012,6.068724751448464,6.067554978993709,5.909433818352878,5.90827269838492,5.8388168440941115,5.839873393221164,5.755542684068106,5.754775705582841,5.77022891176544,5.76888707250364,5.685412583881611,5.6837729621127595,5.638259182868738,5.637250266921546,5.448644258942751,5.4491382222843265,5.418771475856598,5.419547480778445,5.41648277813897,5.41563168663196,5.220622622436733,5.220062505946046,5.172981300106788,5.172791773859961,5.248399612908634,5.24918939186987,5.113572296696731,5.112789826922191,5.023685956041645,5.02293044118409,4.977724408052906,4.977371528359147,4.940203286505838,4.94013585229459,4.843547465376543,4.844419419724856,4.887701147275187,4.8876621986461295,4.900661585283867,4.900055119081792,4.907140025974898,4.9071455859538515,4.880329908056195,4.880339309535696,4.993302153417841,4.993063964198805,4.9065842471996355,4.904607647630061,5.003152569764341,5.004325243409909,4.901132914654939,4.902038133620499,4.93992061875522,4.940172300366387
23,2.9535,6.771366682837185,6.768863153555421,6.3960022634962055,6.396330781704043,6.182903801345165,6.183535602169495,6.087822958478829,6.087498001053362,5.865237589116642,5.863599403310871,5.822157126721473,5.82173887362736,5.829736727128832,5.828622677416405,5.701473466556219,5.7025303899235205,5.698482850695202,5.697907397452241,5.4978142465135695,5.49735473362629,5.491441541212179,5.4922549014652615,5.455807684322865,5.455435221212056,5.325384075406898,5.324980971558969,5.221680688745069,5.221274024294619,5.183536267437865,5.18394552485988,5.103001077983294,5.102887668128181,5.102103781670412,5.101608413300468,5.090513042564843,5.091007255115595,5.043390339299941,5.0419833183217815,4.963292343284775,4.9638287531711,4.835502964437451,4.83481613273378,4.856897308631855,4.856953561132161,4.884164525152388,4.883636704672885,4.848166191415199,4.847792667009729,4.894126022907295,4.8924452695227,4.955338574980856,4.954384756957952,4.852126651200435,4.852211950402756,4.999424351433972,4.99996335344383,4.967767609657392,4.967324652290376,4.888224885070181,4.888604344356
24,2.958,6.70778469991419,6.708789246985689,6.426541524711466,6.426292714750766,6.1319119602965175,6.130736815284199,6.1039214102994395,6.105506782402491,5.946227029975152,5.944496516748375,5.743937849692531,5.743814162877047,5.8526536864360805,5.852388136300433,5.6960180166404255,5.696826599126786,5.634829809954068,5.635367064008949,5.642562110683023,5.642766629654585,5.513592362423556,5.514278726745596,5.44143477854366,5.440622479654842,5.383242915512906,5.382125181434046,5.268458596814276,5.268589622823782,5.108566888901702,5.108853239323538,5.214115583836144,5.2137543013339736,5.031138994994167,5.030962367177545,5.040266510952529,5.0409710838041395,4.960064314305901,4.960722628544283,4.960237814783899,4.959743226915243,4.890270670040306,4.890168160959404,4.884437220141443,4.8853966603715575,4.855221580905257,4.85472315183615,4.867119947241941,4.866744953877233,4.868338604907737,4.867987162214131,5.046991067851068,5.047941700747837,4.855745462954424,4.8559331465686,4.982383500649182,4.981808360754021,4.891942839150156,4.89026945747969,4.9483966489612285,4.948286612015014
25,2.9625,6.641802629597421,6.641443250380241,6.454867626602359,6.456480860486573,6.11874742149317,6.119069411551037,6.029971965098097,6.0280612005321315,5.9286195881139365,5.929422767688935,5.819269039280761,5.819510726977084,5.879787300259511,5.879360770150747,5.791032221093574,5.79059657127899,5.626255387319578,5.626735857539867,5.648235294661666,5.647719905017808,5.454882883550502,5.454612647939974,5.427580246373665,5.428033949195055,5.314726879270888,5.3157628745878815,5.250633877828615,5.250313262669752,5.168796159602764,5.168550161842481,5.23001585312415,5.230282808241788,5.069292155936803,5.069004929682784,5.024689682494011,5.025011766001918,4.959964524302719,4.960497154568634,5.020779931053188,5.0201740886787585,4.9640259133733675,4.963415199098106,4.93051242690129,4.931823372370271,4.846303369583971,4.8468707310242145,4.897351861807027,4.896831288028194,4.929630003257845,4.929940185485283,4.969648363782225,4.970850241427774,4.899669001832184,4.900008294398732,4.965310172460722,4.964914564512685,4.949502664342138,4.949516033136883,4.843346779988483,4.844000534918565
26,2.967,6.694205587817627,6.693552517007032,6.361671270014478,6.361712405127757,6.132296312379542,6.130147949851683,6.15683572107504,6.157650018863504,6.030807204226892,6.031873092531967,5.786365733431687,5.787153233890636,5.8336446036249106,5.835328109108385,5.841089527395655,5.841628999170348,5.643343683575162,5.6435441428145925,5.635847552862046,5.636859873723354,5.473662665345641,5.474239867195992,5.462236571307674,5.461569853713637,5.2718675982221335,5.271356425113162,5.232593055102699,5.233469945077096,5.149541038702206,5.1499067873930215,5.249536083555206,5.2473199175345275,5.1209584765916345,5.122175126972719,5.040286692503856,5.040495740783547,4.9850998287669634,4.9857303141100635,5.009063075488203,5.009488917572923,4.933849432557513,4.934270402203854,4.929528828550024,4.930036815318656,4.898881966283302,4.898538237932695,4.8683753959912455,4.8684730951178885,4.900035774249317,4.90072504211899,4.968345236292181,4.968048515334012,4.922329994063649,4.922439280796193,5.011222838039765,5.012485808952632,4.866411503671164,4.866499957137572,4.936542270462798,4.936577907555646
27,2.9715,6.694395627516782,6.692146874551609,6.372895714224281,6.373296416144642,6.21481126664397,6.215388439392447,6.111378263405666,6.112893202429146,5.947162903133952,5.946571052884271,5.783211083449915,5.7822766276498925,5.8580176405756,5.861129128575226,5.724549855560332,5.7228953040460295,5.721998191962423,5.7220036263631755,5.624486660288657,5.625270536590588,5.4978695632990595,5.497985565933141,5.462616272871502,5.462873576599656,5.365041035726136,5.364249288920387,5.262060510340699,5.261434116028049,5.218565846429109,5.219245526206892,5.129124239516542,5.127932731992639,5.020508310497255,5.020684500256055,5.004801463064403,5.004773634267994,4.966129642347604,4.966897619679531,5.004646674110877,5.004540978811431,4.939462213659107,4.939155465897504,4.8658680846500335,4.8659832748699525,4.921708500366941,4.9216725501645096,4.9356064597037435,4.936686149686491,4.931933685758988,4.930727747976997,4.972199856334576,4.972323261292372,4.867473359220183,4.865700372500962,4.977087924235973,4.976205256122397,4.96252531455156,4.962359930864701,4.9232083692218165,4.9235043090456925
28,2.976,6.6829799453009855,6.683785219335424,6.398755140227288,6.401524247847556,6.184367072972733,6.185212887680568,6.128511339771106,6.128776296469863,5.972543935406639,5.972152793820664,5.831815902944455,5.831582148894822,5.840989880199495,5.838809630444851,5.7456130429445915,5.7469601292832,5.644885627639525,5.644446917381699,5.59140398388781,5.5914817251969,5.479743174505141,5.479214385727599,5.41883182479092,5.418660132148149,5.358729083458343,5.3574447166415355,5.203030540349337,5.204346171389063,5.206108137594176,5.205816288663083,5.105592459058273,5.106133772740686,5.045476617007384,5.045070640244362,5.096382434231773,5.097603114519126,4.984238053571926,4.984236272830167,5.060222414233536,5.058466261109176,4.839062860001339,4.838792937979949,4.984601963963437,4.984763786483516,4.920664369241186,4.92027625797028,4.874259215189878,4.873232248200121,4.878582192711481,4.878216351552806,4.943966021774629,4.943780648852114,4.968331776454176,4.967336074227125,5.040952189651565,5.040541277537628,4.9456447888543265,4.947636381532107,4.921799873438466,4.9203392561198225
29,2.9805,6.692153958146134,6.691013544323768,6.327783469232002,6.326752562630351,6.166429376434874,6.167401251006812,6.120016519818493,6.119765773227068,5.92360366912003,5.922522007272664,5.910648237589258,5.910927593277916,5.834899959137149,5.835745679147764,5.71041909731878,5.710112661149016,5.728672700240198,5.728503692949703,5.585505648705682,5.586511754136007,5.444644956597112,5.443976676585398,5.437279748462067,5.436364096339164,5.334434270882387,5.334460476754293,5.250534513474175,5.250805279622851,5.217094921787382,5.217445895673625,5.173933049896352,5.172576314344188,5.011464922388872,5.012340812571023,5.084054544804195,5.082222244744356,5.0669705489396,5.067242814125936,5.005040624300769,5.005155251912606,4.817882342667859,4.81854993429701,4.9507896155447115,4.950798173425502,4.834381811114491,4.834550380150197,4.812797607949633,4.812417835657885,4.9137635167811196,4.914661456867979,4.976747429533898,4.97795624048749,4.887526711521561,4.88727524787722,5.028651443678915,5.028680022640455,4.904188286038127,4.903030979788942,4.968130318016705,4.967724372089731
30,2.985,6.648357645254637,6.647718162531318,6.320859269223001,6.3222110119094195,6.140380542728552,6.1416657247624835,6.087222197571309,6.086514374239455,5.941183289919762,5.939462052616653,5.796259151934407,5.796808617559015,5.8420517137853,5.840134358839431,5.7424889838331294,5.742299144219789,5.596209098907368,5.597193590602379,5.587902292906082,5.587500219460082,5.468192844636587,5.468440216459407,5.417846601773492,5.417335303979384,5.31213227293207,5.311911949477783,5.306624392464536,5.307610694403976,5.166617599182465,5.165212638857885,5.159888425835936,5.161499872604868,5.071911983169818,5.071336375228804,5.116063432123782,5.1166174574641206,4.948837896550175,4.9485857768092565,4.9135507405589625,4.912268842670835,4.887514678128271,4.888246454954204,4.878476839704521,4.879676654497041,4.745779266408043,4.744526071053167,4.957688172042786,4.957008305814678,4.948639331626624,4.948998176916078,4.988646804422376,4.9887415987304555,4.967393699038302,4.967076363815509,4.951734568707902,4.950582384935912,4.889108063027354,4.8889759747001245,4.905647621685594,4.9063553790845145
31,2.9895,6.545946893820592,6.5450885520587025,6.3190279981429365,6.3198808104068664,6.103286961261068,6.105286712110152,6.127852736685954,6.127168995828331,5.930624160423519,5.92767821002191,5.802421439153243,5.800994080968983,5.836837157472125,5.83544793744966,5.781114760421312,5.779968820691193,5.670672594155942,5.670863558185673,5.591748993315432,5.5911633586230955,5.481406548687755,5.479948927478287,5.388434196613142,5.388536175180086,5.329748761979451,5.329551488640161,5.257940149851567,5.258817133538473,5.154011301486299,5.15327977431185,5.083197382748236,5.083185357403278,4.908503408415344,4.909963338940064,5.059753710477977,5.0593391436451975,4.982443078804914,4.982828722692029,4.9403816431354075,4.939917227209181,4.920582628879735,4.921230731176063,4.9384773469823555,4.937869973854262,4.849738319445377,4.848465104365794,4.828366908515093,4.828759891896836,4.965221132173197,4.964414362702703,4.926479721758021,4.926233131547399,4.964775619931457,4.9655752995800295,4.935923771349032,4.936094620402303,4.9241158576752495,4.923807423571865,4.913942032553078,4.913280063196388
