,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14,Signal Run 15,Background Run 15,Signal Run 16,Background Run 16
43,3.2586,0.9569584683670095,0.9434907919115353,0.9411937187639622,0.9556871652279617,0.9394327360180034,0.9535035014317694,0.9478726775619152,0.9520055065496658,0.953293454272581,0.9426638196801479,0.9422528175939733,0.9467698819273315,0.9474135740296893,0.949426921987839,0.9456726777075266,0.9522703956839368,0.9593280981589296,0.9338739714377038,0.9453371327239427,0.9534137713623251,0.9492126303499816,0.9499211949058916,0.9384242664620746,0.9550279814773869,0.9446647702226982,0.9604526328059785,0.9442020123742144,0.9583083845086036,0.9472307336862709,0.945498736671315,0.947396275370211,0.9462453416710723,0.947396275370211,0.9462453416710723
44,3.2588,0.9453370750707573,0.9484198278622283,0.9496666099593138,0.9483138195185318,0.9657316068020362,0.9323017622008112,0.9454821516858427,0.95157061074464,0.9308036129091419,0.9637670166338028,0.9529392976380703,0.9432700624672807,0.944985661525583,0.9504471080977144,0.9396222637002019,0.9625590286296604,0.9603484346920924,0.9355053905648487,0.946868704589902,0.941435497399876,0.9618989631460161,0.9409431597702147,0.9260392437107193,0.970330318828498,0.9654204287372078,0.929275918804462,0.9361832574439315,0.962051823136085,0.9450516282752527,0.9485930811523771,0.9477888188312623,0.9453483162412467,0.9477888188312623,0.9453483162412467
45,3.259,0.9538458849246304,0.9443206068633543,0.9700226026777924,0.9282859677364013,0.9502949694843487,0.9481995406901773,0.9719962555033479,0.9216914001229772,0.9687704801938122,0.9272654107444088,0.9651567542230028,0.9273285312386174,0.9396786073653497,0.956990732882528,0.9694317569774372,0.9295676381229314,0.9414064158815963,0.9484337859723617,0.948235926549129,0.9475904201035182,0.9538605964706054,0.9389743533821436,0.9522729590211085,0.9413661912566058,0.941670123584841,0.951308061271496,0.9431464758428155,0.9573823096282029,0.9524967180450996,0.9596903164595993,0.954077045677683,0.9510335156507296,0.954077045677683,0.9510335156507296
46,3.2592,0.9437108981197146,0.9572286708085539,0.9718768163917705,0.9221524421476015,0.9414878422717724,0.9557369200476206,0.9603492182647578,0.932510778935515,0.9611865571759283,0.9347781221850029,0.9500281687846424,0.9436685716135024,0.9339443975397906,0.9624495474553146,0.9309419475741175,0.9677689452787593,0.9530926563849931,0.9542672879515512,0.9483319984225269,0.9502308458288513,0.9683813418363779,0.9331084340171397,0.962344761644052,0.9352875702584094,0.9548211530985856,0.9391468859052035,0.939342410019949,0.9593902209130593,0.9521006782486202,0.9445935850791508,0.9499564913451082,0.9488611891856709,0.9499564913451082,0.9488611891856709
47,3.2594,0.9578264794285964,0.9413106893958224,0.9487736113342681,0.9502868775575835,0.953871808124307,0.9459691750973327,0.9604587858921224,0.9384225822846459,0.9690742238386433,0.9281899557958079,0.9606031786041637,0.9392886894627122,0.9352928777176912,0.96348610248192,0.9460759339562926,0.948585617028731,0.9303291419952473,0.9667207092080496,0.9522134945978667,0.9458976200514134,0.9397270819470978,0.957500809289289,0.9417042947685028,0.9602498668352935,0.9349428149583652,0.9637891309301087,0.9480026709923542,0.944947088582988,0.9474161362232375,0.9502938749511326,0.952928367873215,0.950515193591111,0.952928367873215,0.950515193591111
48,3.2596,0.9558552687696851,0.9454564171803715,0.9591755182267443,0.9401584173484901,0.9650458089575259,0.9350462281161567,0.9532138405372691,0.9435824606200954,0.9490204492787861,0.9479767179713148,0.971672268652542,0.9221493137475539,0.9487542780305929,0.9505013908291603,0.9690352451695908,0.9233245113150875,0.9566689004720239,0.9421691134858249,0.9507385157600947,0.9471646146431864,0.9403834854452354,0.9557507262607825,0.9403807071884803,0.953040492781713,0.9435056900537738,0.9497968229936534,0.9683977367572328,0.9350466348270876,0.9479372089074525,0.943725637102831,0.947317720945242,0.9451694716622129,0.947317720945242,0.9451694716622129
49,3.2598,0.9397696518763032,0.9512375323655833,0.9382286192880686,0.9551679698208858,0.9408184462384972,0.9520275901741486,0.9456085223611537,0.9512963757513506,0.9772208570630224,0.9293129643094368,0.9551397676845019,0.943257040723564,0.9524549906485643,0.9467807228099251,0.927583804356002,0.9699926516418121,0.9388189658852952,0.9623769940985969,0.9492757528554663,0.9487615864845355,0.9558618881496672,0.9408663626308131,0.9325967666376574,0.9648712167598281,0.956544123587381,0.9480582650808946,0.9606613634762767,0.9384850462720633,0.9463550064203393,0.947767140040629,0.9512502783076007,0.9434170528807087,0.9512502783076007,0.9434170528807087
50,3.26,0.9389543641451557,0.9590563988173175,0.9350903339016496,0.966181530083662,0.920764014895764,0.9733785903177766,0.9622830433663255,0.9363882107128307,0.9477261588793555,0.9499634537428424,0.9604740598960337,0.9386493049145136,0.951032425213936,0.9453034353763322,0.921131382967322,0.9715799723635727,0.9713426001545331,0.9297094096801524,0.950931009703475,0.9528172678554664,0.9524761046062097,0.9494056219688879,0.9468541494484874,0.9501787160983957,0.9516415087375395,0.9444192409555666,0.962255870385121,0.9308887882494029,0.9513608754702781,0.9451716913369952,0.9558840032826896,0.9483018899560167,0.9558840032826896,0.9483018899560167
51,3.2602,0.945884501947279,0.9419317364631008,0.9636894321536341,0.9350940792792982,0.9344761536412339,0.9621274698407971,0.9360989564308747,0.9559681444845318,0.9492981529378031,0.950821100431883,0.9513074953385049,0.943126545528074,0.9654204916849854,0.9275606603150646,0.9110505541731782,0.9866185425229386,0.9340237660310245,0.9720967332529231,0.9499918437931623,0.9482180593760852,0.9395224094220112,0.9568994983059449,0.951075337918744,0.9396786676973053,0.9500453495481377,0.9505126046183541,0.942635772204684,0.950041350055556,0.9436227209786344,0.9501862462308983,0.9493219159430016,0.9486394954840655,0.9493219159430016,0.9486394954840655
52,3.2604,0.9362880454944781,0.957228730017298,0.9422926698062185,0.956937509279069,0.9515032718608966,0.9380424674984561,0.9503451866021875,0.9409239514513809,0.9678445616249249,0.9337486290984233,0.9261233539612029,0.9744901016979944,0.9647313845169425,0.9288101926745383,0.940064438545739,0.9610446340866039,0.9481807653875785,0.9444462905167722,0.9462089240089524,0.9537152681266234,0.9383613959187486,0.9601528207318668,0.9465171079980446,0.9476551342241597,0.9469130255458084,0.9476397369226499,0.9464558896526746,0.9475115214604035,0.9460201210074163,0.9526070667770331,0.9485625943172418,0.9488855217205276,0.9485625943172418,0.9488855217205276
53,3.2606,0.9645674375226941,0.9332004466708466,0.9494828006977257,0.9467392117542498,0.9832059605204544,0.9172491728326008,0.9501155312253524,0.9482437629945097,0.9578227929899136,0.93899818616947,0.9577204089099661,0.9405193852549996,0.9468898462550381,0.9407371758252641,0.9444427317689595,0.9506746749153839,0.9503935733731937,0.9423911841537455,0.945233532832659,0.9441154329515455,0.9553895728577505,0.9436001741209424,0.9570808408814151,0.9394641601705971,0.9356733966572843,0.9604460104302213,0.95033007465259,0.9504420466953057,0.9475215535549943,0.9478561527160877,0.9421540559120954,0.948566720752478,0.9421540559120954,0.948566720752478
54,3.2608,0.9433126651722591,0.9522973819626999,0.9438180891218435,0.948916817894546,0.9455930277619953,0.9457036601886861,0.9517328385222042,0.9425626246780142,0.939820502067038,0.9527794445671097,0.9589948040230248,0.939747663550271,0.9755608223491874,0.920114356524687,0.9524258167596515,0.9456119250482896,0.9696273453090136,0.9314115761285975,0.9541519114890878,0.9451895859865834,0.9511728502748025,0.948658235115181,0.9347418876577894,0.9637432776754374,0.9594524063415305,0.9324495937103066,0.9481250774156399,0.9520476105588412,0.9544844257384241,0.9434111135280143,0.9494570326277264,0.9524852246972006,0.9494570326277264,0.9524852246972006
55,3.261,0.9509916015882621,0.9448996130210435,0.9494351092168885,0.9432405492696083,0.9571737584332128,0.9437017431241529,0.9353798021572768,0.9567539772013719,0.9306775242632888,0.9662223217878245,0.9436972469781183,0.9513006242802022,0.9379882772363846,0.9573084070730974,0.9604292688490619,0.9426394260358013,0.9650982534731811,0.9373760372071367,0.9506235152217983,0.9389578620816937,0.9574516158245832,0.9454281187335247,0.9449032052525943,0.9490766405334816,0.9505409346454562,0.9495325879237866,0.9472881412931653,0.944760529855307,0.9507398622887715,0.9460379220489089,0.9485547236577487,0.950745670949241,0.9485547236577487,0.950745670949241
56,3.2612,0.950108752573314,0.9510666264580683,0.9641295741842849,0.9382044448231974,0.9660420715700914,0.9356033752716003,0.9521754501831899,0.9495042904490049,0.9477389967747215,0.9493697341361127,0.9406009341844852,0.9563620288205696,0.9467442716405503,0.9471013983123643,0.9148983448842964,0.9840442687686008,0.9397431694109603,0.9590345944812337,0.9456490342397372,0.9472607523387242,0.9563988834514494,0.9398958674173955,0.9572031823061334,0.9386089840628712,0.931540697753498,0.969698371128783,0.964540294667169,0.9284829268510104,0.9464244710012206,0.9507147482873055,0.9455531773411824,0.9489617323438168,0.9455531773411824,0.9489617323438168
57,3.2614,0.9626290802215662,0.9312983523462012,0.9426611339783052,0.950236153368168,0.9466376078093174,0.952075502713708,0.9548075638325249,0.9362031820552383,0.9682510667866292,0.9328011264695264,0.9279361826831051,0.9673667495411282,0.9383201348722643,0.9535430715939333,0.9517315883579837,0.9452115149900837,0.9447943260431146,0.9539454856288534,0.9459252324556606,0.9493269757653318,0.9395007330337088,0.9592473906109815,0.9699141604486349,0.9258556188523822,0.9440081161116204,0.9524582332893964,0.9563957322762732,0.9381753645218358,0.9489717566047113,0.9487319772926528,0.953578213352531,0.9525285759754344,0.953578213352531,0.9525285759754344
58,3.2616,0.9518346278691854,0.9434002481767322,0.9465492505985591,0.9491878328142921,0.9510627509077929,0.9482688129297506,0.9457591320508915,0.9478246400142117,0.9392059174569726,0.9576789011979092,0.9490177338629375,0.9464379963782329,0.9446137003873517,0.9504330198124326,0.9479438881591872,0.9474923461650695,0.9419071837439514,0.9564701624870959,0.9442959022222183,0.9488883615964779,0.9699892447056568,0.9277780127761627,0.9528326953519624,0.9431642750407847,0.9396499378956902,0.9521482120046745,0.953505595417551,0.944845302841983,0.9481271696519696,0.9508762891580722,0.9500084345569394,0.9488970152277872,0.9500084345569394,0.9488970152277872
59,3.2618,0.9570419849703449,0.9428634982372767,0.9456320436892831,0.9590343138387291,0.9573609129521464,0.9392165087344702,0.9360174674430589,0.958140937421433,0.9537003319210439,0.9381691166766087,0.9293752076390834,0.961155229444609,0.9507337356412525,0.9413159039202442,0.9345125407279251,0.9555328733251713,0.9349694884085349,0.9623086894054,0.9512141747546037,0.9433122302286423,0.9482930845489638,0.948709271470557,0.9591393801180568,0.9378658687449041,0.9389391522436549,0.95682709833868,0.964336652832797,0.9385112213711376,0.9483758521560887,0.9489632302727017,0.9453161495251312,0.9480266598267046,0.9453161495251312,0.9480266598267046
60,3.262,0.9557849575813403,0.9422691823126499,0.9710621216010397,0.9303867690388768,0.9291235281762976,0.9641952908750436,0.9389463054681101,0.9565126067756022,0.9488147454277561,0.9475135209146495,0.9484080226795281,0.9490886017507588,0.9242555231227081,0.9695616276150407,0.9332894975719797,0.9613847362709803,0.9435676599527889,0.9574883764938775,0.9518388765137357,0.948000516040832,0.9386705434572193,0.9573001629799537,0.9404523550872633,0.9555386793049205,0.9647524329294178,0.930028894645734,0.9444760591173575,0.9583832502248534,0.9521700457083802,0.9491447913145533,0.9471030175646327,0.9497346083639593,0.9471030175646327,0.9497346083639593
61,3.2622,0.966113251461657,0.9358603971311824,0.9473580438992276,0.9475695574799508,0.949304271718386,0.9552181024619031,0.9525817032287035,0.9396799799806502,0.9404430186461342,0.9557415444567149,0.9205877939235021,0.9700422169495115,0.9417413681329981,0.9557736836127866,0.9463542560535483,0.9454393009878856,0.9497459748721014,0.9502472734832214,0.9471148284723846,0.9473355532607477,0.944479772492681,0.9530065757346198,0.9509919151591083,0.9478975085759593,0.9514278427251326,0.947020252545649,0.9442963716994506,0.9562995939391238,0.9505783831332785,0.9442528607247057,0.9506232662749656,0.953765328534266,0.9506232662749656,0.953765328534266
62,3.2624,0.953610129822242,0.941757610220487,0.9428618414892113,0.9551732496277476,0.9409051838841013,0.9567322424429386,0.9381920445344407,0.9539206886683036,0.9322435767756954,0.962119504676595,0.9681546788432918,0.9236315360554019,0.9278727465587926,0.9667148088424962,0.9614307746889086,0.9338937087289385,0.9494432285242983,0.9461229411480828,0.9451874290211661,0.9495543617564265,0.9440833243119446,0.9570310212727472,0.9466421041588652,0.9485187130954184,0.946533196030157,0.9552460540091201,0.93003501930157,0.9680938061502731,0.9514553583523871,0.9462642745229823,0.944612175477402,0.9495672223720066,0.944612175477402,0.9495672223720066
63,3.2626,0.945307895497424,0.9485060632029304,0.9310307129194232,0.9637624866654276,0.956692794514911,0.9449230102153854,0.9341160608420842,0.9649471431944643,0.9546300010965326,0.9437065551164348,0.9642237756257529,0.9360683794690345,0.9489956824543804,0.9526175916085,0.9480341604951653,0.9528683061351354,0.9560168709038913,0.9474120118789707,0.9456975402204838,0.9467907143232737,0.9565028343072619,0.9464796590129255,0.9345605479116028,0.9672369448763497,0.9606070185368722,0.9372723757703825,0.9574080117930706,0.9358290987233313,0.9493387238807877,0.9497858859310115,0.9450488163389479,0.9461372473078281,0.9450488163389479,0.9461372473078281
64,3.2628,0.9316066590718673,0.9599800340381551,0.9287092463342211,0.9639457665529517,0.9601612219518638,0.9347604719533549,0.9591545942529869,0.9332459559724506,0.9475925123677238,0.9522905478497529,0.9576903342688252,0.9384724898800098,0.9421156747431129,0.9585079386500849,0.9273234765292644,0.9683951453500449,0.9499285690728364,0.949106246791317,0.9453361624125597,0.952915282200628,0.9500348857812947,0.9447375753282214,0.955408750271902,0.9424775135125999,0.9445189089287236,0.9499144492017387,0.94885185326126,0.9494752427966908,0.9518041129905287,0.9578006510739852,0.9538346711395891,0.9511800340860227,0.9538346711395891,0.9511800340860227
65,3.263,0.939992130098588,0.9572422526652117,0.9341893352833763,0.962213302498901,0.9356462587075522,0.9562471196428866,0.9592021947462283,0.9349968174532809,0.9419784616418707,0.9579512566564992,0.9407159984911697,0.9561538266223686,0.9466596599365359,0.9527265972764167,0.9424404382546285,0.9594526581631267,0.951250464648315,0.9525288891038121,0.9509784207414305,0.9491473221838546,0.9586434573037265,0.9397158091167428,0.9620185873749466,0.9295847521863972,0.9490305991697755,0.9500403821753176,0.9583796268413953,0.9402826658729471,0.9507735307957561,0.9480812861026945,0.9469689662740806,0.9511790338031555,0.9469689662740806,0.9511790338031555
66,3.2632,0.9387539399450078,0.9595114409244554,0.9389812552738164,0.9583009181694592,0.9455700740839115,0.9529702819170325,0.9464580736106826,0.9446057031825807,0.940495490727917,0.9630180332734691,0.9403762738281177,0.954326881914132,0.9495113174579607,0.9382309572552129,0.9212636596309669,0.9819002386962037,0.9476586635552124,0.946537724938173,0.9484339784766805,0.9452015786376196,0.9614988016609226,0.9345852537509132,0.9507377988083648,0.948130166660955,0.9590384707173291,0.9419406706167499,0.946152956002043,0.9516668717633571,0.9471853236184248,0.9483524874531245,0.9531158920566964,0.9520646654825036,0.9531158920566964,0.9520646654825036
67,3.2634,0.9531067430659045,0.9458341584691665,0.9505020435772911,0.9438239922849087,0.9371745469578117,0.9572103669382537,0.9452175412977465,0.955624074604351,0.9593235690476842,0.9397174646571462,0.9487106739708004,0.9505148512229296,0.9303754324280188,0.9660485995765633,0.9676103718290074,0.9327363192147335,0.9464503345252385,0.9437839484438105,0.9496752941221026,0.9454892717323541,0.9549451209395869,0.9460166277868828,0.9473265268377429,0.947178011732208,0.9508817220887473,0.9500348231732294,0.9458371858334503,0.9519383553205772,0.9459788276158005,0.9486558635911136,0.951143394343167,0.9479954606587495,0.951143394343167,0.9479954606587495
68,3.2636,0.9528457848360183,0.9405113907416204,0.9585565963410477,0.9378934187555845,0.9334944491234208,0.9603069262500663,0.9541365132998879,0.9438930782154034,0.9578585901878789,0.9409769883445354,0.9490106414714923,0.9520308047418515,0.9545672539404172,0.9402378782364432,0.9533032312636694,0.9437822979693268,0.9505158837232047,0.9511926841255288,0.9436585481273402,0.9471853837652079,0.9621631397567697,0.9365108352539926,0.9624192854324003,0.9371167984698011,0.949529652505985,0.9424140451973222,0.9470323097230572,0.9471158263304033,0.9477271918902875,0.9513265799061897,0.9452399687861085,0.9477040788789532,0.9452399687861085,0.9477040788789532
69,3.2638,0.9633372709874115,0.9351534846467024,0.9505616692811775,0.9480638879059199,0.9411780083187882,0.9524707305103218,0.9482356724922454,0.9547184847385993,0.9479343068185268,0.9485967043671483,0.9540160459024295,0.9435476040988875,0.9595153128526815,0.9361840381301905,0.9412456914967352,0.9635044371446078,0.94664104113093,0.9516927682259593,0.9498998955580675,0.9463078753415468,0.9596104156127622,0.9380021452049095,0.9318446294691461,0.9633997730311976,0.95796428104158,0.940625419483952,0.9389079812520753,0.9623179627745739,0.9516104953998531,0.9508326559295267,0.9515430310237001,0.949168499034064,0.9515430310237001,0.949168499034064
70,3.2640000000000002,0.9483319042235349,0.9526046294338435,0.9507364546071423,0.948787166157326,0.928173995563672,0.9691814811431985,0.9531164860415773,0.9440279154835027,0.9458664821640865,0.9520102846025479,0.950361497734916,0.9472782400388152,0.9572470957466747,0.9341900238764745,0.9654079023137674,0.9260043535181569,0.9500073992760432,0.9515049878806192,0.9511000454787724,0.9489792212789576,0.9587648607743957,0.9404478574580235,0.9383824147028,0.9610985429331795,0.9550728322054712,0.938439010415848,0.9545712547479894,0.9467279984516035,0.9457756230054997,0.9512579926662391,0.9526354287039541,0.9503752366038126,0.9526354287039541,0.9503752366038126
71,3.2642,0.9389390587993894,0.959023506428688,0.935452543390304,0.9597678030479805,0.9487566156080628,0.9488504436584899,0.9633760002526331,0.9326355891050396,0.9583493619625768,0.9391212459088234,0.9487869753073348,0.9428873257260395,0.9590592662442537,0.9293592469999509,0.9486876860538322,0.9446174511574967,0.9472533137126097,0.9486970883540756,0.9285696010953778,0.9676933286304822,0.9472736178868457,0.953007857176152,0.9303747465949304,0.9613490980719415,0.9525941648753212,0.9495392094465719,0.9650983798388286,0.9342107907094207,0.9549105480706712,0.9439564184749394,0.9446212603584334,0.9518689245485682,0.9446212603584334,0.9518689245485682
72,3.2644,0.9644904477633575,0.9359571571105302,0.9464224405509162,0.9518066726345369,0.9514674464126428,0.9430130743443138,0.9559788879260169,0.9401640109880478,0.9448535119221475,0.9477239742312273,0.9446257895323023,0.9519799569754097,0.9513996057625783,0.9501136574519664,0.9341500125071205,0.9633087880684685,0.9531239216490603,0.9496981232150951,0.9584676121759128,0.9437153626355875,0.9571969969742772,0.9348631672907041,0.948525242843714,0.9488326091097173,0.9314389651796464,0.9647102991052543,0.9602013546152804,0.9348086964183705,0.9525267350712142,0.9518231023501983,0.9535204960979085,0.9521370600048642,0.9535204960979085,0.9521370600048642
73,3.2646,0.9709226000173714,0.9240425097456327,0.9354929036513048,0.9619744254915537,0.9503365725995223,0.9470755661388511,0.960293276870135,0.9316984233760446,0.9482835891935932,0.9442424936934293,0.9481637407682761,0.9475267041439717,0.9649693849120232,0.9287735559779807,0.9329968968959527,0.968984397403356,0.9483932164394197,0.9486690719424372,0.9441983262283202,0.9537104514718462,0.9569729612267543,0.9394078761542898,0.9454517647752949,0.9499108595702497,0.948133978935552,0.9526734060013637,0.9531811696247192,0.9450604978160551,0.9522882977114269,0.9436680407175513,0.9468767927065772,0.9449368192156941,0.9468767927065772,0.9449368192156941
74,3.2648,0.9538300184519818,0.946862895227271,0.96548408043741,0.9366203704125488,0.9562969386833436,0.9448917117177854,0.9493651122547048,0.9549871905174075,0.9652795347149633,0.9365148339655177,0.9294397357391956,0.9654577232407934,0.9564003225605542,0.9373957441062152,0.9352526183653761,0.9648379184556547,0.9550269821678816,0.9481845770345575,0.9509067089707042,0.9403342347671565,0.9408261638367973,0.9528121477172332,0.9466426992016923,0.954159500186693,0.9373651359081138,0.9577228465780309,0.9328356716014307,0.9629180850932143,0.94728973314595,0.9455479622577242,0.9475946692315703,0.9536094454218035,0.9475946692315703,0.9536094454218035
75,3.265,0.9350047193037594,0.953330687323777,0.946168071672104,0.9453974775939232,0.9581151732857246,0.9323845661861078,0.9552043888325706,0.9405756058612523,0.9570171219747153,0.9394555989570096,0.963725910874824,0.9254285935249879,0.9521394993638008,0.94565396618422,0.9401554807575889,0.9556852576016106,0.9513816796697296,0.948809716675679,0.9522016828019099,0.9486501153865645,0.9522482572046836,0.9493415663251275,0.9555707270496321,0.9445177203271669,0.9465830113919492,0.9553042710802342,0.9549762588602518,0.9384457849848968,0.9429873034663088,0.950104790414407,0.9488040953504193,0.9491912367985198,0.9488040953504193,0.9491912367985198
76,3.2652,0.9485734657190283,0.9481598704046063,0.9465348514974605,0.9547675256356488,0.9702391128297755,0.9224867661055683,0.9654435407386452,0.9319240238880114,0.9458885330274075,0.9595276171261113,0.9690310937574048,0.9301356508228595,0.9327473718173094,0.9662113228795368,0.9468954754752545,0.942192880433033,0.9455361872956851,0.9488242405282475,0.9441283310745546,0.9519320142471716,0.9501018170851571,0.9427130107371573,0.9529254608146371,0.9477004898274634,0.9735464723007726,0.9219814352993737,0.9474663927693328,0.9620363622246079,0.9499632021873744,0.9490179550822541,0.9480507122835046,0.9468432805246076,0.9480507122835046,0.9468432805246076
77,3.2654,0.9436311531750311,0.9518901261060133,0.9605533278491177,0.9335674429797564,0.9382581044554692,0.9509479071625249,0.9661465800798055,0.9419497291543805,0.9528673050497415,0.9446457818973553,0.934240557707157,0.9579331117482829,0.9398622312878859,0.9622375077945265,0.9418394098613114,0.9512574941511964,0.95123444266515,0.9473647874346484,0.9572995400595402,0.9444298621290909,0.9430806318923729,0.957346387825535,0.9270219738358164,0.9706927178397382,0.953748338430147,0.9463889556844857,0.9490938191850224,0.948070730982605,0.9527081392055429,0.9497634016164825,0.9481610247944634,0.9479771251726398,0.9481610247944634,0.9479771251726398
78,3.2656,0.9415219171954983,0.9476210890690321,0.9372777116407799,0.9552443033517511,0.957272893142104,0.9383800688095351,0.9487407202261007,0.9450204563229833,0.9497362304644564,0.9489914336306178,0.9548756878641008,0.9395828455530649,0.9278363922067044,0.9634576796473057,0.9431589039073917,0.9566360117577833,0.9480259100460889,0.9465939124114635,0.9560114021537768,0.9372693434363826,0.9624325904626166,0.9397191818130828,0.9472412259193161,0.9476536650302912,0.9474667001406618,0.9437460329583766,0.9393056167730945,0.954935405198196,0.947981025959852,0.9468518716420867,0.9414756657658446,0.9484678027086727,0.9414756657658446,0.9484678027086727
79,3.2658,0.9299392240425607,0.9649261533175916,0.9574890348059325,0.9465145185227742,0.9334970436685882,0.9617002265965341,0.9269538256793359,0.9716673011863631,0.9754812373295481,0.9249932297882849,0.9527524905295777,0.9403367010561118,0.9428906378772521,0.9523082243740153,0.9481151128216468,0.9472419158415681,0.9497130242979807,0.9533806907870148,0.9464756641306501,0.9535944536335337,0.9593394033120186,0.9438712169664087,0.9446030856261753,0.9582649722456019,0.9366103736994279,0.9616549050895518,0.9498082871828712,0.9463397032210885,0.9473206849234274,0.9495620426360212,0.9479641005372272,0.9534180766038189,0.9479641005372272,0.9534180766038189
80,3.266,0.9371396612008795,0.959135762733334,0.9462852635459933,0.9488947354912219,0.9558407088974931,0.9398678508412084,0.9373625744964925,0.9609638328936461,0.9403322637028823,0.9538183030659649,0.9544705237631799,0.9481764571276416,0.9570681276887549,0.938787292915798,0.9513418233993434,0.9411454620079676,0.951241593554246,0.9510116562584848,0.9574339377933909,0.9383941902171937,0.9432430795331522,0.9526405481723647,0.9475434430323506,0.949454379849398,0.9613706505680497,0.93408666883364,0.9491477277467834,0.9482075326482734,0.9483526452861917,0.9535679676635366,0.9451232162768921,0.949165250476442,0.9451232162768921,0.949165250476442
81,3.2662,0.9380675479506544,0.9523231499224074,0.9716114586359534,0.9276582964414801,0.9555567362810005,0.9425159913367446,0.9437545587560034,0.9511102875582368,0.9514319027049966,0.9490227326442379,0.9566969812767736,0.9349700174096953,0.9302609937874055,0.9632298583830429,0.9492970870380739,0.9447522557272665,0.9457369892596728,0.9491489137755073,0.946104982464284,0.9528658362236263,0.9488087485019998,0.9458535511024422,0.934198923752137,0.9682994775126949,0.9647778601400482,0.9314531178155787,0.937453434548286,0.9551402043479357,0.9465434408630137,0.9511377460277479,0.9526696594776793,0.9461498949212133,0.9526696594776793,0.9461498949212133
82,3.2664,0.9494130571999816,0.9571483364685466,0.9426013530118355,0.9501733124237679,0.9474219767900176,0.9471512774101946,0.9538159014184193,0.9452816656987847,0.9452997783679199,0.9514194391037804,0.9523551057181536,0.942077599350538,0.939732107575683,0.9552151933611717,0.9453948870389491,0.9526807169099322,0.9508229119065518,0.9433963076607482,0.9438417327522751,0.955795078691277,0.9387483153698384,0.9604207116820842,0.9567185320048331,0.9399122997879794,0.9439140393912469,0.9512749532066413,0.9480051691837023,0.9539712537677144,0.9434885133769905,0.9493664893985835,0.9466590013341499,0.9531971331014861,0.9466590013341499,0.9531971331014861
83,3.2666,0.9547293279899737,0.9386704498606648,0.9613580618595814,0.9372498525580598,0.9590130115241474,0.9316418302683862,0.9645248975145271,0.9355553364217314,0.9509474078719282,0.9465653655322718,0.9442103842031185,0.9492453291418513,0.9356699326698553,0.9510566949643795,0.9414791299426486,0.950477216298343,0.945027174623465,0.9502240690859142,0.9376249368409448,0.9622848266863879,0.9483895344356595,0.9498479839093734,0.9408156031869643,0.9521784148260245,0.9594575909441267,0.9367358998504551,0.9426770021657032,0.9583610410933621,0.950036913713054,0.9501719104568851,0.9513370149827443,0.9438011913584161,0.9513370149827443,0.9438011913584161
84,3.2668,0.932820055031926,0.9713152101877457,0.9333740416906218,0.9605973680749798,0.9537990326387211,0.9419024709626136,0.9514615732345506,0.9447484756203095,0.9590077639538515,0.9330452480795232,0.935956564263431,0.9626721825554321,0.9522081478255481,0.9384796759460653,0.9517681021092743,0.9479075335412886,0.9484385062414993,0.949842765183455,0.955782992308081,0.9434336993842098,0.9658054452177969,0.9351663523838608,0.9362083355506456,0.95941567486599,0.9519966053617349,0.944799698437438,0.9368075846843374,0.9608629487152217,0.9516648116198143,0.9461116023596975,0.9484018669318879,0.9490508092626893,0.9484018669318879,0.9490508092626893
85,3.267,0.942535730185182,0.9550629610784749,0.9544271380196043,0.9419263342502292,0.9501947368304432,0.9411890005560867,0.9309862358315528,0.9723377017173929,0.9575345086000054,0.9364834428028799,0.9495920527856416,0.9486787831938758,0.9476955848732407,0.9482351454258875,0.9246679322275718,0.9756122012620999,0.9478567493960398,0.9426789069759614,0.92763112175435,0.969237547218878,0.9546337186900861,0.9442222816497094,0.9536291820043844,0.9429312422300962,0.9362697410106695,0.9624129770143603,0.9540947206349669,0.9480030780454614,0.9541285212823765,0.9442214369634666,0.94840420941751,0.9504200595195574,0.94840420941751,0.9504200595195574
86,3.2672,0.9291304655051076,0.9704627197776466,0.9493044895978906,0.9448653500653478,0.9486302489706105,0.9543372186516175,0.9337613416026219,0.9587328449754937,0.9622970704618891,0.9347703745784702,0.9374656167492355,0.9571647951386911,0.9492807808775273,0.9445012896267081,0.9610287043783252,0.9414210378197476,0.9439080067086157,0.9514108869675765,0.947821549484802,0.9547071197721266,0.9408818190311725,0.9517023538302594,0.9411546797681183,0.9577262538146518,0.9374912570541124,0.9573304278182,0.952796093598053,0.9416248044559532,0.9473490743061593,0.9529871184388945,0.9489762261992579,0.944488203261119,0.9489762261992579,0.944488203261119
