,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
31,2.912,1.4600981769226447,1.4587302900324346,1.5534216792009405,1.5525302646744195,1.5192360600088626,1.5200656315937808,1.5165825920616072,1.5155626504934776
32,2.914,1.5306623429884425,1.5309421982811047,1.533229767147587,1.5336537668702896,1.5912807171581766,1.589755879660508,1.5648737309389633,1.5658347970173845
33,2.916,1.5049984151796665,1.505237978894212,1.5390798692135776,1.540807570378464,1.5225340439126824,1.520929560429905,1.5565574030965663,1.5584492385302364
34,2.918,1.471649552547522,1.4718825570568745,1.5562053966464102,1.5560223663019546,1.4669418369396592,1.4671621916934934,1.57809783726583,1.5772548352096656
35,2.92,1.5049093980744224,1.5047538534371978,1.5444019635565747,1.5459414808643483,1.578442659250695,1.5766371857214527,1.5606192107177967,1.5590404950326369
36,2.922,1.4692234611576023,1.469556882714875,1.543107632300213,1.5424264217395356,1.5606212403689212,1.5587600143223534,1.5585468433324452,1.5565311659773082
37,2.924,1.4770759679550178,1.47539855340346,1.5474628819015894,1.5458090487800886,1.5145840872696381,1.513486685448403,1.5620081840715507,1.561344776898368
38,2.926,1.5019595174552898,1.5001201552357302,1.5666471899936791,1.5671449016328611,1.5278997077426424,1.52542817215362,1.5884043882654177,1.5868206750522231
39,2.928,1.4903797186656185,1.4886214082853804,1.5268636806295943,1.5267737270338466,1.5473774590256795,1.5495446208327175,1.5944715663352909,1.5952102472074725
40,2.93,1.5254542522466281,1.523838836853842,1.5272113133991225,1.527229897561041,1.539345047598176,1.5387795582857453,1.5956403376423363,1.5957899478412925
41,2.932,1.4739057300110951,1.4740562771486034,1.532452823923934,1.5325925955034172,1.5124080243467202,1.5141215141233966,1.536700478501877,1.5382754459198922
42,2.934,1.4936719244965109,1.493872914601588,1.5572083162202475,1.557507380426439,1.5315125299218446,1.531348708295312,1.5755944444445684,1.5771633215476042
43,2.936,1.5004884010242618,1.500962999545933,1.5332278929428071,1.5315372038212627,1.566708095973855,1.5678973253194783,1.5686602126409839,1.568691758861656
44,2.938,1.5068357475669667,1.506950375722813,1.5236584631919803,1.5215626707686656,1.5258854369695787,1.5249588844664204,1.5769959069832056,1.5759951739128522
45,2.94,1.5155351587289387,1.516787011953338,1.5438881663101653,1.544224242724968,1.5519376019838682,1.5505194284417716,1.5690256489155467,1.5689272622461008
46,2.942,1.4601679855949492,1.4578983770492255,1.5305061736262897,1.5301471403326408,1.4916320421737277,1.4928926408629983,1.551487209472381,1.5525115240747902
47,2.944,1.4783987218962529,1.4800662978515542,1.5437407424918406,1.542536833155389,1.5420333458030528,1.5446157615461114,1.574469555448463,1.5734860009053264
48,2.946,1.4912270931288572,1.490114386760978,1.54247499402372,1.5408925304296794,1.5152871662723824,1.5179025337769496,1.5747353559963384,1.5737130715906733
49,2.948,1.5103910979758173,1.5096589763823922,1.5038702518189033,1.5041535428638348,1.5584440846446979,1.5601011973951069,1.5825535045894694,1.5807544340468371
50,2.95,1.5014866368172028,1.5044978935830924,1.542849171952682,1.5450538142418864,1.530325647018835,1.533828368751635,1.5762904919327057,1.5778660841161574
51,2.952,1.5028428110781145,1.5034785762572829,1.4772529103681302,1.4798106512964564,1.5585590249385382,1.5572521999430267,1.5764126144879584,1.5786441180763267
52,2.954,1.500209170885555,1.5010234376559524,1.5042266275610015,1.5068649520123496,1.518605448003638,1.5212753185569476,1.5641453574805113,1.5649735234266464
