,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
89,1.1986577181208053e-06,1.5762639748661065,1.5761537817799163,1.5345662659010793,1.5354401269177405,1.566906369525051,1.5665658579085833,1.5533063333371253,1.552650109756065
90,1.2120134228187918e-06,1.5813590926727703,1.5836564057666973,1.5540243994710083,1.5541983720935837,1.5789757595803937,1.5790800182182971,1.5502208645763669,1.5506170973369968
91,1.2253691275167785e-06,1.5995830530928346,1.5990661325679487,1.5401770534076509,1.5401533156370641,1.5774602303154497,1.5765263378407057,1.554329304185469,1.554177507631643
92,1.238724832214765e-06,1.5697689544685787,1.5704443556231542,1.5632100285421004,1.562237343506611,1.5676036347309077,1.5676274349798633,1.5398932013361908,1.5411679178410989
93,1.2520805369127517e-06,1.5971371909119334,1.5968959406010679,1.5368630165488282,1.5377389391078904,1.5903580674876794,1.5902729240064986,1.5436763716304274,1.5434223778659635
94,1.2654362416107381e-06,1.6093008443888874,1.6095848851519095,1.5405123811062627,1.5408802535220483,1.570510445759635,1.5713074714814037,1.5478170446709705,1.5475135140063694
95,1.2787919463087248e-06,1.585869199795974,1.585777059844066,1.5502454773469525,1.5493355724302504,1.5980078654964294,1.5989204566243285,1.5491757806870177,1.5494206541222666
96,1.2921476510067113e-06,1.6097138186432123,1.61026890688008,1.5473674007119482,1.5481998457445276,1.5967250286756223,1.5975637829350398,1.5433723399384354,1.544129261403513
97,1.3055033557046978e-06,1.5889637255589686,1.5900412939870465,1.5422369890232206,1.5426367199563449,1.5759183392122367,1.5753208978530082,1.5134830975154625,1.5135242012810817
98,1.3188590604026845e-06,1.6066197308150907,1.6083295976667284,1.5064012580976465,1.506727027165261,1.5850668016609961,1.5857409533185851,1.5598264652742297,1.5600607193474962
99,1.332214765100671e-06,1.5840666295513595,1.5849887156640792,1.5486707269619129,1.549473999494391,1.5757857212058712,1.5757833473949503,1.5528163360985725,1.5533305079882604
100,1.3455704697986576e-06,1.5773721511011034,1.5772965027141905,1.5317126766967277,1.531965795952491,1.5727947669483928,1.5730718739205263,1.558446865369856,1.5599963149296994
101,1.3589261744966441e-06,1.5897646864232324,1.5892418939875532,1.54753475195789,1.548757620111727,1.5929075636889876,1.5929736544529283,1.5278965225400611,1.5277978235517014
102,1.3722818791946308e-06,1.595271217607783,1.5966100259760723,1.5182557555016896,1.5180748489956088,1.570461845053529,1.5711255022031074,1.534030292419052,1.534192583568082
103,1.3856375838926173e-06,1.555810291328043,1.5557878029531533,1.5370918355205925,1.5376715984339449,1.572590247222018,1.5721672782322251,1.531346989911253,1.5314911029626899
104,1.398993288590604e-06,1.6089618331255595,1.6101255445288811,1.5634965707395454,1.5648731097153625,1.5786388724420692,1.5779273649724808,1.5216335137208887,1.5221804811534618
