,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11,Signal Run 12,Background Run 12,Signal Run 13,Background Run 13,Signal Run 14,Background Run 14
24,3.224,1.0472561534706437,1.050936847144442,1.0088768671649182,1.0131778577098673,0.9845798736906137,1.0124940559653464,1.0039877721363681,0.9792922145464925,0.9890396884496615,0.9914259675244399,0.9865514940434081,0.9909884132135951,0.9928015859988177,0.9842764092508441,0.9820145631406558,0.9856779218062999,0.9832949229353332,0.9853746738459244,0.9656042165496934,1.0033118756045902,0.9924140051729704,0.9776147151536893,0.9955568880985931,0.9752356852284881,0.9811915896796789,0.9893875633728046,1.0032528139987564,0.9671426575804332,1.0032528139987564,0.9671426575804332
25,3.225,1.0491185510795604,1.0420371460317133,1.0306835386485016,0.9928150578790482,1.004380067834897,0.9928093336689794,0.9766861785564545,1.010479926893996,1.0070370122628394,0.9778210796012256,0.9971185974424623,0.9789103526040339,0.9899365279867299,0.9840072356404651,0.9911517013205221,0.9816089669151946,0.9756522800969509,0.9919457526511695,1.0010285120947993,0.9678281090072571,0.9822185521368512,0.989400557945772,0.9866724897797543,0.9801359240259068,0.9793177933513536,0.9911564186068462,0.9908822527202376,0.9803235167082963,0.9908822527202376,0.9803235167082963
26,3.226,1.0487276307418938,1.0502185346038502,1.0020357384043972,1.0147851996679644,1.0063063332923305,0.9859010855128713,0.9819476015831886,1.0053608345643092,0.9898159673270033,0.9913400734693701,0.9982649029414937,0.9800728345220201,0.9795601985957224,0.9931552434945062,1.0112862804906084,0.9624295715063006,0.976135682238646,0.9919258591508666,0.9945121839884334,0.9695344620340044,0.9801682526759327,0.9883069142976177,0.9907826443830329,0.9765067068285495,0.9785263326261174,0.9870610366899267,0.9770697863967943,0.99028237590683,0.9770697863967943,0.99028237590683
27,3.227,1.0503842935538017,1.045006617149526,0.9977359374737851,1.021932946473067,1.0049066356828142,0.9894413540049253,0.9909966595001364,0.9927931530293997,0.9797600948784497,0.9987499620671144,0.9964628791475018,0.9779959871630873,0.9719474773323235,1.0020854584730354,0.9805480531983162,0.9888872355721982,0.9916807031036678,0.9787763573901338,0.9966056796895056,0.972515616973546,0.9827434634670194,0.98345383981057,0.9935695238159736,0.9750014352462982,0.9791107444110699,0.9911385508472231,0.9758401796534366,0.9930310550938886,0.9758401796534366,0.9930310550938886
28,3.228,1.0452492393109167,1.0554233034647322,0.9982214030304369,1.019954893690872,1.01201115243442,0.9840768273439655,0.984089292087784,1.0017677527544453,0.9924293438192688,0.9882686235885841,1.00052493247108,0.9756167977684458,0.9749943448117796,0.9990390578999457,0.9731480638914971,0.9988071785384891,0.9896922175323434,0.9789214065482537,0.9824368426465379,0.9847254855216062,0.9931211016099339,0.9705106048912056,0.979454534780082,0.9894967271415384,0.973173831943699,0.9943503628364794,0.9720929332181053,0.9955518587773339,0.9720929332181053,0.9955518587773339
29,3.229,1.0337742344165843,1.0537799437183928,1.016519504770257,1.0005814088025051,1.0000972542873188,0.990626757642908,0.9863182724185076,0.998163706163332,1.0026087447692145,0.9772990096327899,0.9711257833718597,1.0007093046466613,0.9864963677873136,0.9896269111964557,0.9902173168051911,0.98283850486953,0.991130991433284,0.9787977528882899,0.9870896179434653,0.9824437133414767,0.9876139318442221,0.9778573378908406,0.9907516594555426,0.9759640201392602,0.9697903895324437,0.9941294171290112,0.9814940234844848,0.9822282312519052,0.9814940234844848,0.9822282312519052
30,3.23,1.0422527205395884,1.0476060328944414,0.9895811561368691,1.0245439468346529,0.9821527125973318,1.0107477843502106,1.0045263663287223,0.9819354204625094,0.9690326367218084,1.0124565729308668,0.9904211791678159,0.9860585938349905,0.9767369926020727,0.996183182227455,0.9906712330678024,0.9829149643310502,0.9699172938055314,0.9990031692186804,0.988090997484764,0.9807563508109335,0.9959606425353695,0.9715755172099382,0.9836198152461748,0.985875753336184,0.9734980386911404,0.9924980260363765,0.9855236878240033,0.9793127956057553,0.9855236878240033,0.9793127956057553
31,3.231,1.0412020851810975,1.050010113109666,1.007226260926133,1.0037541786715893,0.9985131206296468,0.995316578575024,0.9942459536332487,0.9881665847493356,0.98549335954101,0.9877154744693897,0.9957791774152583,0.9782151834568616,0.9915580807919807,0.9816361990704987,1.0051611545514352,0.9666736233827593,0.9757445436214799,0.9962454935848541,0.9884378781845564,0.9819850170191384,0.9646672706275654,0.9974956801005481,0.9882257366831474,0.9788875480400784,0.9731277006974837,0.9936591635993435,0.9846864086997541,0.9777142901401469,0.9846864086997541,0.9777142901401469
32,3.232,1.0375206713549672,1.0440306267050579,0.9796447549142598,1.032853865539184,0.9829827764515733,1.0098234252032605,0.9869449738911897,0.9915634540951805,0.9910410091441512,0.9849920312384586,0.9831510315394723,0.9921567075507639,0.9886901199034374,0.9818787296054643,0.9746021423954003,0.9911272118970721,0.9963306054838699,0.9691027838999662,0.9731329763973569,0.9927872466974584,0.9853868531060701,0.9770755321431769,0.9824169762506341,0.9845244643392416,0.982283357659778,0.9812612699171608,0.9799990899428017,0.9846908734848994,0.9799990899428017,0.9846908734848994
33,3.233,1.0450119559008522,1.0409395327744824,1.0086229341941253,1.0048710921595991,0.9943102010062616,0.997132188620777,0.9923546956430676,0.9845606355411133,0.9744753056645482,1.0024796253181012,0.9903079558032969,0.9805439288738415,0.993530888921527,0.9764003238604422,0.9858534221680948,0.9854598765316869,0.993780007991584,0.9711102924744922,0.9809351929474757,0.9868276278725365,0.97999762108222,0.9857858637592805,0.977511927233008,0.9893400587574186,0.9844075570070776,0.9851601623844959,0.9665632716182612,0.9938575581879077,0.9665632716182612,0.9938575581879077
34,3.234,1.037839035995957,1.0415417468102717,0.9839319352595607,1.026808569026364,0.9953133929748025,0.9940971876647412,0.9835770869169889,0.9952968381946479,0.9977665385996466,0.9787214183325014,0.9953794809717587,0.9759636171664906,0.99232989545738,0.9759212955244562,0.9949199365304591,0.9706770487245265,0.9688627200955976,0.991236934454969,0.985431673286741,0.9836139103284386,0.9753697706033401,0.987650194521899,0.9711252195401223,0.9919122687186318,0.9802820670121447,0.9868420891856898,0.9649294755835608,0.9969791712141186,0.9649294755835608,0.9969791712141186
35,3.235,1.0426300188513067,1.0323977713144283,1.004688439294054,1.0074631063895583,0.9982185219098816,0.9906364097225756,0.988732411069423,0.9889130357157484,0.9859386599691287,0.9878123642684417,0.99267533953515,0.9800235485487394,0.9844129895405116,0.9839856529525008,0.9689081063063708,0.9994168923090039,0.9722221451904994,0.9932547509957043,0.9863030292601421,0.979675761612815,0.9719095274474167,0.9949430529787291,0.9954488148353212,0.9672959181975704,0.9819788957392626,0.9851965811139689,0.9811900885819712,0.9783577639172001,0.9811900885819712,0.9783577639172001
36,3.236,1.0327586114105747,1.0446630748470875,0.999086817937723,1.0072170805784948,0.9969287033831142,0.9941107434538661,0.987966905421064,0.9901497595326518,0.9954488197541519,0.9788198363136927,0.9887328789965235,0.9805529888546456,0.9869305761796325,0.9831540265743326,0.9801089397711392,0.9904870508601161,0.9716754928093804,0.9937424638675543,0.9931305024804727,0.9711468638733739,0.9766410728863378,0.9867679397803604,0.9774665097541996,0.9826868006903222,0.9856593335794316,0.9763268936436478,0.9746197581715212,0.9869643656156657,0.9746197581715212,0.9869643656156657
37,3.237,1.0495996048749041,1.0329201818378453,1.0273585003368275,0.9835535729001343,1.0080594781376353,0.9821347530228248,0.9843257544009953,0.9848945163921193,0.9717407101602148,1.0027148445746006,0.9921479903791561,0.9775000604035297,0.9704432032244944,0.9945172765980075,0.991299651953344,0.9722911685599486,1.0007030284510217,0.9636898130031117,0.9784671750167597,0.983563031550543,0.977890227380339,0.9818545821526657,0.9886230599633942,0.9811243428355251,0.9867730926617189,0.9721693575017903,0.986581662228237,0.9804735903429671,0.986581662228237,0.9804735903429671
38,3.238,1.0485017486358412,1.022890823782072,1.0066765508771616,1.0058587934626726,0.9819818659206856,1.0026691230464497,0.9950175766548293,0.9822337638008046,0.9761056397214819,0.9976410750046792,0.9893115411379262,0.9762033339316395,0.9859186677137862,0.9792108791370194,0.9736453017698202,0.993104269356967,0.9945890799452396,0.9682299602510389,0.9627184828794507,0.9972767645114494,0.9814413628164208,0.9763070295771027,0.9883215616979169,0.9672399483377747,0.9817061941797854,0.9776483264095895,0.9829137756999778,0.9788524728002802,0.9829137756999778,0.9788524728002802
39,3.239,1.0327547350665995,1.0398212769335342,1.0037679862686881,1.0008986196777043,0.982283081765325,0.9989076906822136,0.9878226953153798,0.9857227080229611,0.9808782543639288,0.9864071945613033,0.9644358939032686,1.0054545652806972,0.974016949220422,0.9849760042425305,0.9848007237671016,0.9821244438486155,0.9922531528468411,0.9708270338027909,0.9758870333535671,0.98863186792578,0.9731066469789479,0.9823111864913324,0.9869698308139548,0.9726053485613265,0.9846709170208585,0.9743752934738111,0.9896858763435357,0.9719268288287729,0.9896858763435357,0.9719268288287729
40,3.24,1.0214632634356458,1.0393129781900956,0.9982550376598099,1.0092631609186606,0.9945210570593099,0.9869538130809106,0.972764299976855,0.9977144419424853,0.9829989204815199,0.982238694164517,0.9847462814606508,0.9753488132116851,0.9818914072657097,0.9803401893611164,1.0007975387324186,0.9605156676961822,0.9880200629583518,0.9766600914640896,0.9808977124828833,0.982435403355577,0.9794393516312357,0.9815847555139894,0.9749698561514015,0.9789813112850836,0.9751695949062444,0.9840500861436005,0.9704964247285154,0.9849946207210951,0.9704964247285154,0.9849946207210951
41,3.241,1.0426806733728502,1.0141671842206086,0.9984231397346827,1.0102490833000557,0.9784025246031409,0.9988736756696442,0.9765665805931785,0.9965377157938076,0.9798076603954007,0.9805964315835785,0.9778314476584011,0.9883102237731735,0.9762298808706933,0.9849425547209841,0.971978800342614,0.9895012220614797,0.9857823960048441,0.9774049518474498,0.9722184893312071,0.9872958184078255,0.9941448148811928,0.9665989738542176,0.9715875390351776,0.9859614241496174,0.9820409539293043,0.9769444109267613,0.9755049194066927,0.985435609410869,0.9755049194066927,0.985435609410869
42,3.242,1.0389459537115349,1.0155399983335782,1.0126896720060778,0.9905018929951426,0.9928277897684977,0.9852261582056766,0.9818356876567155,0.9873752151840175,0.9884420624890005,0.9730565802646483,0.9719142756749115,0.9943198810556063,0.9968384286425087,0.964919105511455,0.9782967974337926,0.985891588539143,0.9819480340216602,0.9803221078024517,0.9801444833884269,0.9780786930208658,0.9697490049726696,0.9872592441050067,0.992958937528447,0.9658199441086479,0.9736269367936131,0.9837116090178597,0.9852433016871515,0.9738601889459991,0.9852433016871515,0.9738601889459991
43,3.243,1.020076019817356,1.0372014292786205,0.9918157914854991,1.0082307935772319,0.9875983813220297,0.9921047020322808,0.9765866642944274,0.9909274750068467,0.977119352484716,0.9839914944344386,0.990520654988179,0.9711479565787817,0.978800344230017,0.9734789826652431,0.9826862090505553,0.9798160618466647,0.9764589803662486,0.982597286637027,0.9614716345838263,0.9969963471888065,0.9878094248437325,0.9658996208145936,0.9690502165736132,0.9858902445695976,0.9755534544681004,0.984125516519592,0.9726142164785851,0.9815276604417504,0.9726142164785851,0.9815276604417504
44,3.244,1.0243682939314926,1.0222954463662248,0.9831372277810162,1.0200027064106685,0.9981599911897298,0.9805076690864512,0.9858292488486117,0.9811916207728054,0.9796396857008227,0.9828378470432688,0.9847089608521999,0.9809411886554935,0.9801251479634657,0.9729173420888108,0.9831143915468299,0.9749722004325319,0.9886881479824046,0.9690474980663117,0.9725458477301294,0.986871698962984,0.9852506086420181,0.970466595196408,0.9828870100907058,0.9774705116873594,0.9793677015388461,0.9733864073302618,0.9705412134586563,0.9799196606692774,0.9705412134586563,0.9799196606692774
45,3.245,1.0181770170419606,1.0305281812670544,0.9955597347784407,1.0052148173133573,0.9825859519785681,0.9925448754197147,0.9909416231054842,0.9781840442750923,0.9805028885399545,0.9854271758151186,0.9853184210619685,0.977083433930844,0.9754331112800226,0.9788106197216668,0.9820108448028323,0.9757206492503813,0.9731160476563607,0.9856051760819718,0.9879620297110295,0.967895352336634,0.9728617768871731,0.9820777175303501,0.9792499806226642,0.9757447895284991,0.9902600404277618,0.9670261534096666,0.9852433644623421,0.9652345026036834,0.9852433644623421,0.9652345026036834
46,3.246,1.0174388355690964,1.0224623221573796,0.9726949656785644,1.0284383099310768,0.9795076604113881,0.9913965722654341,0.967868398836595,0.9971533907038258,0.9886684722446119,0.9741798977708355,0.9832123072158596,0.9760854255096472,0.978167771296351,0.9823254616518239,0.9726713441115781,0.9850584295643421,0.9769995067035226,0.979574810446406,0.9808168460917637,0.9744424151027792,0.9691867068565054,0.9851878315568995,0.9858111587257852,0.9692840316658894,0.9713933251564811,0.9780101310430629,0.9792306760008741,0.9697640865370475,0.9792306760008741,0.9697640865370475
47,3.247,1.0324009493579622,1.010212072336891,0.9977148214977817,0.9994148973721447,0.981524696879042,0.9985317303210032,0.9802852528212789,0.9850648066533373,0.9945409808675629,0.9687125817646632,0.9895811802860041,0.975454101964324,0.992822760392667,0.9662289486657212,0.9751691592846428,0.9830043245244376,0.981645913249491,0.9728773612234574,0.986003089824284,0.9690320679734997,0.9910388525745096,0.9626856505407994,0.9929606229990701,0.9616714682938873,0.9752951839001346,0.9791404773137303,0.970864510860391,0.9774872194689916,0.970864510860391,0.9774872194689916
