,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6
61,3.699e-07,2.4431895016119762,2.4432044938830324,2.4419426444031265,2.441946704809865,2.4418133360654575,2.4418027165401393,2.4416431113214605,2.441630305423285,2.4410062521420013,2.4410096878707757,2.4401082775765146,2.440112962661209,2.4401082775765146,2.440112962661209
62,3.758e-07,2.443166700866401,2.443166388527421,2.4419323372167856,2.441941082708222,2.4418133360654553,2.441808963319739,2.441622809287784,2.4416137514573637,2.441027178853622,2.4410246801417905,2.4401260808983345,2.440117960084881,2.4401260808983345,2.440117960084881
63,3.817e-07,2.443137028663262,2.44314015205307,2.4419317125388327,2.4419413950472064,2.44180990033668,2.4418120867095303,2.441619998236959,2.441611565084508,2.4410218690909864,2.441029052887514,2.4401385744574964,2.4401382621185195,2.4401385744574964,2.4401382621185195
64,3.876e-07,2.443120474697305,2.4431201623583134,2.441942332064146,2.4419357729455773,2.4418130237264677,2.441816771794234,2.4416100033896018,2.4416165625081794,2.4410334256332162,2.4410306145824094,2.4401407608303516,2.4401363880846425,2.4401407608303516,2.4401363880846425
65,3.935e-07,2.443094862900906,2.443100797341542,2.44193983335231,2.441919843657591,2.441813023726479,2.441813960743415,2.4416153131522593,2.441632491796143,2.441035924345058,2.4410321762773024,2.440147944626874,2.4401351387287264,2.440147944626874,2.4401351387287264
66,3.994e-07,2.443045825680979,2.4430533218165227,2.4419404580302673,2.4419445184370097,2.441824580268731,2.441828953014451,2.441621247592884,2.4416059429828727,2.441036549023018,2.4410356120060723,2.4401507556776854,2.440131078322007,2.4401507556776854,2.440131078322007
67,4.053e-07,2.4429836702238994,2.4429830455459287,2.4419379593184285,2.441949828199661,2.4418573758616278,2.44183988487875,2.4415965728134776,2.441593449423679,2.4410702816328005,2.441064347192194,2.440143259542182,2.440144821237082,2.440143259542182,2.440144821237082
68,4.112e-07,2.4429511869699345,2.4429333836480596,2.44190016630186,2.441922654708418,2.44182426792975,2.4418208322009716,2.4415906383728654,2.441577207796737,2.4410496672601503,2.44105091661607,2.4401754304570384,2.4401613752029734,2.4401754304570384,2.4401613752029734
69,4.171e-07,2.442886220462028,2.442907771851675,2.4418783025732753,2.4418695570818287,2.44182895301445,2.4418223938958725,2.4415737720679664,2.441570648678159,2.4410149976334243,2.441015309972415,2.4401626245588903,2.4401445088980998,2.4401626245588903,2.4401445088980998
70,4.23e-07,2.4428843464281482,2.4428743515807767,2.44182551728567,2.4418386355228194,2.441852378437939,2.4418558141667095,2.4415519083393775,2.4415672129493844,2.4409775169558943,2.440994383260779,2.4401988558804675,2.4401776168298865,2.4401988558804675,2.4401776168298865
71,4.289e-07,2.442902462089006,2.4428868451399985,2.4417730443370638,2.441782102167471,2.4418464439973233,2.4418476933532474,2.441543787525901,2.4415394147801845,2.440960962989981,2.440965335735694,2.440184488287432,2.4401916720839534,2.440184488287432,2.4401916720839534
72,4.348e-07,2.4429058978177953,2.442893404258579,2.441750555930509,2.441755553354188,2.4418380108448683,2.441828328336491,2.4415487849495823,2.4415372284073293,2.4409534668544692,2.4409740812271172,2.4401910474060027,2.440191672083951,2.4401910474060027,2.440191672083951
73,4.407e-07,2.442900275716143,2.442899338699208,2.441721820744374,2.4417105765410962,2.4418264543026096,2.441818333489136,2.4415478479326365,2.4415437875259096,2.4409643987187484,2.440935975871623,2.4402019792702547,2.4401826142535525,2.4402019792702547,2.4401826142535525
74,4.466e-07,2.4428893438518426,2.4428959029704234,2.4416846524057765,2.441694022575166,2.441810525014639,2.441822393895873,2.441546910915699,2.4415319186446713,2.4409203589226465,2.4409428473291674,2.4402147851684086,2.440220719609012,2.4402147851684086,2.440220719609012
75,4.525e-07,2.442886532801018,2.442899651038185,2.441682153693927,2.441687775795568,2.441806776946881,2.441810212675658,2.441518488068543,2.441525047187133,2.4409475324138667,2.440938474583464,2.4402188455751412,2.4402266540496247,2.4402188455751412,2.4402266540496247
76,4.5840000000000003e-07,2.442895902970422,2.442893404258591,2.44167715627026,2.4416840277278107,2.4418055275909563,2.4417983437944266,2.4414997477297673,2.441508493221198,2.4409609629899798,2.440954716210393,2.440233213168178,2.4402416463206253,2.440233213168178,2.4402416463206253
