,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3,Signal Run 4,Background Run 4,Signal Run 5,Background Run 5,Signal Run 6,Background Run 6,Signal Run 7,Background Run 7,Signal Run 8,Background Run 8,Signal Run 9,Background Run 9,Signal Run 10,Background Run 10,Signal Run 11,Background Run 11
157,2.5590361445783136e-07,1.1447786533969924,1.145583237356932,1.1333195803064091,1.1351886138335248,1.258423029218332,1.2637793230465768,1.321880854773044,1.3232479606740843,1.4807253333419659,1.4816867116660206,1.54602065956523,1.5474158761710726,1.625254104604724,1.6247190682438872,1.6813754295738264,1.6836148980855496,1.6523522949178024,1.6565248273668194,1.711689462857059,1.7118821756781006,1.7293344119748626,1.7305981342883678,1.7293344119748626,1.7305981342883678
158,2.574698795180723e-07,1.1068770008542805,1.109150512749513,1.1583447644338862,1.162834943104915,1.2407449800255994,1.2434523306864531,1.3590222835789627,1.3620519679152299,1.4687255954456668,1.4694939485186396,1.5668039863038512,1.570179430304123,1.6224611721232416,1.62389105854021,1.6765494854815526,1.67744402349644,1.6919671462596368,1.694939361378623,1.6959479050457194,1.700948135221942,1.7591586967643424,1.7565444215817483,1.7591586967643424,1.7565444215817483
159,2.5903614457831324e-07,1.13146522501049,1.1333907920113055,1.1734369630125938,1.1761258855347398,1.2416335835071737,1.2434529555686076,1.2768157120499841,1.281914951301229,1.4839970809085319,1.48926810720832,1.5552971169903176,1.557132731133228,1.5941779689011586,1.5950850005985109,1.668192864181346,1.6700472188675235,1.6418689604610497,1.6427413223319844,1.6565120213016504,1.6579737662885115,1.7409862077436868,1.7424167189587334,1.7409862077436868,1.7424167189587334
160,2.606024096385542e-07,1.145600103777072,1.145923686509273,1.120781374521201,1.120172939094426,1.2633258081543919,1.2670267076319297,1.2990888873326276,1.3007980038817697,1.5132372841109545,1.515327454187178,1.536995322172974,1.5394284401233618,1.6455330054828077,1.6508159017937032,1.655096190865663,1.6560766219555254,1.69620933055655,1.7018573512583575,1.647987049917964,1.6488581625168273,1.6766809793008237,1.6787030601087927,1.6766809793008237,1.6787030601087927
161,2.6216867469879517e-07,1.1242739427808728,1.127109976626726,1.1318512756901709,1.1319481004860066,1.2267456547963125,1.2273116122967553,1.355676200976857,1.355794889425668,1.451836509609931,1.4522506706815241,1.5573916594405317,1.5564165380933033,1.5912366759286496,1.5958736555544153,1.6509495814890318,1.6510410967372422,1.671454927300697,1.674776961699562,1.7004152833811705,1.7011698935153743,1.7100065816498913,1.7088512408903098,1.7100065816498913,1.7088512408903098
162,2.6373493975903614e-07,1.1107315705294154,1.110414547004429,1.1591734000384328,1.1620384811542674,1.2046833105385886,1.205646875055374,1.3433441377385094,1.3459605980318334,1.4919651492203216,1.4910812308829078,1.54436588959156,1.544247200784689,1.6072009312487057,1.610610420195457,1.6527008658760391,1.6556899467547623,1.6545836415176736,1.6576042689789414,1.7095386969537727,1.7093734697846439,1.69493686258364,1.6997150201242526,1.69493686258364,1.6997150201242526
163,2.653012048192771e-07,1.1276172135753477,1.1305375787688663,1.1330153607326816,1.1339311373816388,1.2178080875219486,1.2191361508943759,1.3210078697405188,1.321910528025514,1.502395698910115,1.5059704143792851,1.5770274543904539,1.5778495297389714,1.642714460162475,1.6433297675747143,1.6231505063732603,1.6264463041086892,1.6543069097255665,1.6586321757969331,1.6956742947276982,1.6949977691292384,1.7110132490290553,1.710027195763034,1.7110132490290553,1.710027195763034
164,2.668674698795181e-07,1.11923311137684,1.1200455038655437,1.1032101491837099,1.1060658603499345,1.237272712329081,1.2396621022141434,1.329403530950115,1.3324925595603094,1.4966327373480397,1.496205770341353,1.5498752317168014,1.5526010109459225,1.6075313845067438,1.6108958962953281,1.6540145643579514,1.6566094739869455,1.7124843627547035,1.7137102923111083,1.6797493950073685,1.6818629910805654,1.711315591273922,1.7117306893817803,1.711315591273922,1.7117306893817803
165,2.6843373493975904e-07,1.1462525788174511,1.1466255110066599,1.146447793245553,1.1494343743886195,1.2543157778350318,1.2567948088597063,1.339448337594838,1.3411209105218074,1.4804211142065933,1.4816992039523331,1.4993475902942937,1.5030231913737955,1.6208104615732917,1.6235462361695305,1.6705154134982447,1.6700272281363442,1.716470741786075,1.7159756848425831,1.7286391443562197,1.7304897512827957,1.6323951051334713,1.6347726271447913,1.6323951051334713,1.6347726271447913
166,2.7e-07,1.132719888196814,1.1334901149776104,1.1623370752759403,1.1616112005781754,1.2327363094481105,1.2356160707627342,1.332754297057419,1.3339055770800283,1.4667325641547837,1.4698637587874075,1.5552087285929124,1.5572589196959579,1.580304198679878,1.5846297767565654,1.6995241856813754,1.6998377732526329,1.6850588392131074,1.6859786765373697,1.6893250749965645,1.6882347006751381,1.7106025222090797,1.7119527623222712,1.7106025222090797,1.7119527623222712
167,2.71566265060241e-07,1.147302661327095,1.1488281226980708,1.148290588097797,1.149843847612631,1.2731844614402799,1.2728468234707544,1.3340283273203213,1.3351390030855312,1.4525511394069839,1.4535200137345725,1.5309140889140818,1.53280123874554,1.5602127098184382,1.5657501617223983,1.6896199232653362,1.6877015393196244,1.6856760213146325,1.685887474618598,1.6858181343221263,1.687966712269457,1.7389497576139812,1.7416199411992628,1.7389497576139812,1.7416199411992628
168,2.7313253012048194e-07,1.143888802630117,1.1429633436411248,1.1485773161575692,1.147235509892931,1.2821279642396253,1.2848003327782604,1.3572884922460526,1.3604518573311577,1.4907295371843101,1.4927078901202149,1.5454112893379734,1.5458476263992922,1.5889278699505123,1.5917379808045293,1.6065890603354227,1.607355539265556,1.6671765128833052,1.6671374704672002,1.6923197768606995,1.694968096677505,1.6870062719280063,1.6899153943377867,1.6870062719280063,1.6899153943377867
169,2.746987951807229e-07,1.1297158174989002,1.1329909991429223,1.0978797819885402,1.0999462135785676,1.2614561486494111,1.2646276344210998,1.2987418774970283,1.3025039954682291,1.5012690932086061,1.5040014313145964,1.5834588202799214,1.583576259528309,1.6546411122286566,1.656803745363976,1.6123086045548802,1.6122957988281874,1.685377424576199,1.6882546886251597,1.7217039768330287,1.7188573218177388,1.6899928537721731,1.6897720303698165,1.6899928537721731,1.6897720303698165
170,2.762650602409639e-07,1.131000464407949,1.1318369068956335,1.1323835006933518,1.1360334887229369,1.265930710915088,1.2676035962513217,1.3705672581789086,1.3730700271100225,1.459735240325725,1.4619981335725738,1.5536167349890058,1.5547689521738717,1.6492745088707916,1.6501015816508793,1.6243620660015854,1.6282597403511554,1.6807279513978766,1.6801113947086925,1.7234596322509523,1.7257568834060006,1.7175801688447467,1.7196937649179174,1.7175801688447467,1.7196937649179174
