,Frequency,Signal Run [0. 0.]_0,Background Run [0. 0.]_0,Signal Run [0. 0.]_1,Background Run [0. 0.]_1,Signal Run [ 0. 18.]_0,Background Run [ 0. 18.]_0,Signal Run [ 0. 18.]_1,Background Run [ 0. 18.]_1,Signal Run [18.  0.]_0,Background Run [18.  0.]_0,Signal Run [18.  0.]_1,Background Run [18.  0.]_1,Signal Run [18. 18.]_0,Background Run [18. 18.]_0,Signal Run [18. 18.]_1,Background Run [18. 18.]_1
12,3.6248275862068966,0.9658579480368912,1.0064766415947468,0.9926531589607809,0.9498709143664514,0.9890191083920377,1.0166485728267496,0.9748698657755479,1.0008545533519024,0.9744204016829735,0.9791501521479495,0.9864029588294657,0.9672381801146089,0.9821570258920491,0.9830684374244284,0.9735280548781541,0.9739462760759744
13,3.626896551724138,0.9588840612926713,0.9992994131569571,1.011790765177469,0.9808570730921329,1.0401545437605415,0.9601562022728211,0.9810419842539361,0.93183804091829,1.008620225174009,0.9720372658550548,1.017204223773662,0.9885581006531304,1.0130738606559997,1.0044386363260127,0.9785954357142096,0.9716849435884213
14,3.6289655172413795,0.9732859858683307,0.9587622504622798,1.0005440854681418,0.9745325344238241,0.9927387443386204,1.0072918479977742,0.9816907096820501,0.9612412906932475,0.9814092935295589,0.946258394868033,0.9696097701472997,0.9460394586331297,0.9487396222837629,1.0398378398828805,1.0234450624545781,0.9932747200458151
15,3.6310344827586207,1.0165055249590362,1.003997290046582,0.9953174087162118,0.994905132184106,0.9641872623509158,0.9743863561859661,0.9883363291773228,0.9778907990944674,0.9525457825863275,0.9960457865908019,0.962402242783082,1.0067502482690665,0.9826711375515609,0.9536808176631043,0.9711024333275722,0.9626055788369731
16,3.6331034482758624,0.954425427646539,1.0185444608216012,0.9917873565205811,0.9722890079292261,0.9938350435791641,0.9953477047358492,0.9536427109058867,1.0035825081830947,0.9826961288120895,1.0311973028091999,0.9950803537518801,0.9947377137376423,0.9834407462918504,1.0099667136071568,0.9521066271902612,1.0331753303988058
17,3.6351724137931036,0.9564081536203739,0.9786419750047811,1.0045101550173483,0.9826661289430856,0.9780669519060498,1.0192515989535629,0.9645845520182528,0.973995312388829,0.9917311363700406,1.0091180945706686,0.9670857594869884,1.005371907479529,0.982945060751611,0.9384215125368665,1.0109568291464022,0.9591339339297767
18,3.637241379310345,0.9823347415747619,0.9595540208530274,0.9388825314613828,0.9942448377274102,0.9216277020630608,0.9455037955349369,0.9934274575512805,0.953146719051487,0.9592398122522122,1.029769281158268,0.9837927424652523,0.9579398662826456,0.9879540326354989,0.9457911368003808,1.0294585169698305,0.9789311980735327
19,3.6393103448275865,0.9529580653475624,1.0211081458053766,0.9593741154499316,1.0055136968415364,1.0369137307258933,0.9857564117603503,0.9711445980874124,0.9685297024359132,0.9599597585594757,0.9696132025901251,0.9559059204289851,0.9464136344905557,1.0089765995505695,0.9554680223416889,1.0219705098522829,1.0020511259891525
20,3.6413793103448278,0.9784411386174915,0.9541168375059568,0.9667681142092462,0.9949679111560183,0.9411385513109107,1.0069973083438903,0.9925079294114478,1.0010525733764926,0.9661471823179419,1.0001205547167202,0.9970846271635516,0.9990564067857592,0.9395490654898404,1.0156459626022858,0.9329037426995705,0.9445842709153021
21,3.643448275862069,0.9450396511338168,1.013652935573908,0.9501835552122304,0.9996745276264781,0.9844102405460885,0.9731304501149343,0.9633136474809114,1.0074152265220022,0.9476757951621726,1.0046650851595966,0.9800246910678134,1.0018368555612474,0.949342749956674,0.969728145599295,0.9998485023330492,0.9968787981295985
22,3.6455172413793107,1.0075186048763423,0.9813608825849308,0.9913760049247041,0.9987852965200879,0.9647529057584923,1.021177489559361,0.982729866013507,0.9752384122728104,1.0162144103705961,1.015381420110384,0.9834810217348494,0.9904383817939337,1.0615653524888171,0.9676348517517659,1.0051704310675182,0.9755616954616687
23,3.647586206896552,1.0700222389566985,1.003149303977531,0.9735592840386238,0.9944175648510545,0.9659616470709413,0.9571771401630399,0.9651742461458168,0.9880430481167917,0.9713882147234205,1.0202132925071186,1.01204876064823,0.9786794517409474,1.004662893753484,1.0277656324903064,0.9591329921942785,1.01148904419553
24,3.649655172413793,0.9446826547784611,1.006763996474526,1.0068836237408099,0.9576606283355943,0.9912289101220858,0.9891481011872751,0.9620596095075064,0.9876966560283238,0.9815411002578154,0.9305980553420418,0.9633548680938291,1.0140817717528376,0.9431800060158075,0.9737701171132198,0.9394553589062922,1.0260121720699467
25,3.651724137931035,0.9864997923636664,0.9527719126952391,0.9611185297083799,1.0289422110356745,0.9284298024294746,1.00740741344125,0.9690569403145822,0.964117294378334,1.0182371297769093,1.0025496073834936,0.9579661053838481,0.9344157866469854,0.988233260424199,0.967661090180793,0.990769458877033,0.998129395971763
26,3.653793103448276,0.9978695215243775,0.9729889657312607,0.9604691794091359,0.9775775249120928,0.9812943508888671,0.9470351970729821,0.9772686187601227,0.9602948917364695,0.9150058145239041,1.0128545917743048,1.0083063240368468,0.9847828525103202,0.9924626368195826,1.0091724451191944,0.9859441387913057,0.972495768721663
27,3.6558620689655172,0.9657511377171499,0.9896700321712596,0.9921065668280928,0.9579089428868206,0.9645183340945817,1.0220361008920884,0.9975665567015926,1.0271937480193123,1.0222209930452553,0.9821211119514803,0.9995633391976021,0.9715815640513461,0.9742545557911698,0.984077902017842,0.9673284541515214,1.0116352325192135
28,3.657931034482759,0.9703281528210361,0.9859575642502441,0.9842603311770456,0.9785226577926004,0.9751978151172662,0.9881283134188482,0.9696356958271249,1.0041462833700947,0.9909643444311048,1.0067071547507667,0.9645292758434945,0.9999856209360838,0.9948973248107859,0.9869661042472401,0.98178441659984,0.9813102755422035
29,3.66,1.0232707704788089,0.9639761178056567,1.001207178607163,0.9544057516306793,1.0014298792390377,0.9300764624066853,0.9969809310623081,0.9853638165755082,1.0239304314213176,0.9890709538540323,0.9834410520810397,0.9834541664941141,0.9613287346388243,0.980580031241817,1.0174022403321594,0.9485778339145406
